date,first_user_source,first_user_medium,first_user_campaign,first_user_channel_group,new_users,total_users,sessions,engaged_sessions,engagement_rate,event_count,conversions,total_revenue
2026-02-04T00:00:00Z,facebook,social,(not set),Organic Social,44,49,68,38,55.88,269,1,55.71
2026-02-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,31,39,39,23,58.97,167,1,41.92
2026-02-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,13,6,46.15,52,0,0.0
2026-02-05T00:00:00Z,google,organic,(not set),Organic Search,147,155,221,137,61.99,769,4,133.66
2026-02-05T00:00:00Z,(direct),(none),(not set),Direct,134,153,190,114,60.0,790,7,259.98
2026-02-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,65,82,110,68,61.82,450,2,67.99
2026-02-05T00:00:00Z,facebook,social,(not set),Organic Social,46,46,65,40,61.54,248,1,33.02
2026-02-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,38,40,54,30,55.56,219,1,46.5
2026-02-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,14,14,9,64.29,50,0,0.0
2026-02-06T00:00:00Z,google,organic,(not set),Organic Search,177,220,319,196,61.44,1589,7,416.61
2026-02-06T00:00:00Z,(direct),(none),(not set),Direct,128,135,139,78,56.12,489,4,179.06
2026-02-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,76,102,55,53.92,389,2,61.07
2026-02-06T00:00:00Z,facebook,social,(not set),Organic Social,35,41,43,25,58.14,213,1,38.08
2026-02-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,25,25,25,12,48.0,118,0,0.0
2026-02-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,11,14,7,50.0,66,0,0.0
2026-02-07T00:00:00Z,google,organic,(not set),Organic Search,131,147,193,103,53.37,795,5,285.49
2026-02-07T00:00:00Z,(direct),(none),(not set),Direct,87,104,154,98,63.64,736,7,391.24
2026-02-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,45,45,66,35,53.03,323,2,97.3
2026-02-07T00:00:00Z,facebook,social,(not set),Organic Social,33,40,59,29,49.15,240,2,81.54
2026-02-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,22,23,23,13,56.52,112,0,0.0
2026-02-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,10,12,7,58.33,46,0,0.0
2026-02-08T00:00:00Z,google,organic,(not set),Organic Search,117,151,223,133,59.64,774,9,376.32
2026-02-08T00:00:00Z,(direct),(none),(not set),Direct,65,78,88,56,63.64,394,3,135.63
2026-02-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,48,56,73,42,57.53,235,1,55.36
2026-02-08T00:00:00Z,facebook,social,(not set),Organic Social,32,37,51,29,56.86,250,2,90.77
2026-02-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,19,23,33,19,57.58,112,1,36.39
2026-02-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,8,8,8,4,50.0,27,0,0.0
2026-02-09T00:00:00Z,google,organic,(not set),Organic Search,199,256,357,217,60.78,1336,14,677.37
2026-02-09T00:00:00Z,(direct),(none),(not set),Direct,113,121,162,87,53.7,734,6,247.89
2026-02-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,64,80,94,42,44.68,389,3,178.21
2026-02-09T00:00:00Z,facebook,social,(not set),Organic Social,44,52,63,40,63.49,309,1,30.43
2026-02-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,40,44,63,30,47.62,310,2,75.7
2026-02-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,17,17,23,13,56.52,71,0,0.0
2026-02-10T00:00:00Z,google,organic,(not set),Organic Search,180,191,279,131,46.95,1188,6,204.25
2026-02-10T00:00:00Z,(direct),(none),(not set),Direct,102,129,135,66,48.89,639,5,209.01
2026-02-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,65,82,87,55,63.22,331,2,101.27
2026-02-10T00:00:00Z,facebook,social,(not set),Organic Social,43,47,60,33,55.0,185,2,116.98
2026-02-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,26,28,39,19,48.72,152,1,57.78
2026-02-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,17,8,47.06,76,0,0.0
2026-02-11T00:00:00Z,google,organic,(not set),Organic Search,222,272,300,146,48.67,1383,6,228.56
2026-02-11T00:00:00Z,(direct),(none),(not set),Direct,164,199,224,145,64.73,732,5,244.8
2026-02-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,75,89,112,62,55.36,405,4,230.83
2026-02-11T00:00:00Z,facebook,social,(not set),Organic Social,53,68,90,58,64.44,297,2,81.42
2026-02-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,32,39,43,24,55.81,211,1,58.79
2026-02-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,14,15,9,60.0,62,0,0.0
2026-02-12T00:00:00Z,google,organic,(not set),Organic Search,222,228,255,123,48.24,890,7,309.82
2026-02-12T00:00:00Z,(direct),(none),(not set),Direct,130,163,223,110,49.33,945,6,222.45
2026-02-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,85,95,134,74,55.22,557,4,185.29
2026-02-12T00:00:00Z,facebook,social,(not set),Organic Social,50,51,52,28,53.85,174,2,85.87
2026-02-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,27,31,39,18,46.15,119,1,56.2
2026-02-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,16,16,8,50.0,74,0,0.0
2026-02-13T00:00:00Z,google,organic,(not set),Organic Search,249,272,308,163,52.92,929,11,564.99
2026-02-13T00:00:00Z,(direct),(none),(not set),Direct,111,124,148,87,58.78,673,7,274.95
2026-02-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,94,117,128,69,53.91,543,4,186.7
2026-02-13T00:00:00Z,facebook,social,(not set),Organic Social,49,62,71,42,59.15,294,3,102.09
2026-02-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,45,53,57,31,54.39,269,2,96.95
2026-02-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,16,19,9,47.37,85,0,0.0
2026-02-14T00:00:00Z,google,organic,(not set),Organic Search,116,124,137,88,64.23,429,4,148.04
2026-02-14T00:00:00Z,(direct),(none),(not set),Direct,101,101,104,56,53.85,323,2,81.93
2026-02-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,48,50,73,45,61.64,359,1,45.0
2026-02-14T00:00:00Z,facebook,social,(not set),Organic Social,40,46,57,28,49.12,263,1,34.53
2026-02-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,24,26,35,18,51.43,150,1,48.81
2026-02-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,10,10,4,40.0,44,0,0.0
2026-02-15T00:00:00Z,google,organic,(not set),Organic Search,163,194,230,111,48.26,828,8,349.42
2026-02-15T00:00:00Z,(direct),(none),(not set),Direct,101,108,115,55,47.83,504,4,201.11
2026-02-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,58,69,87,42,48.28,323,2,79.83
2026-02-15T00:00:00Z,facebook,social,(not set),Organic Social,38,45,48,25,52.08,189,1,46.44
2026-02-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,35,46,22,47.83,149,1,40.79
2026-02-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,10,14,8,57.14,42,0,0.0
2026-02-16T00:00:00Z,google,organic,(not set),Organic Search,175,201,219,119,54.34,723,9,406.71
2026-02-16T00:00:00Z,(direct),(none),(not set),Direct,112,141,188,100,53.19,644,5,212.09
2026-02-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,67,69,72,32,44.44,333,2,84.43
2026-02-16T00:00:00Z,facebook,social,(not set),Organic Social,52,57,82,43,52.44,325,2,97.6
2026-02-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,28,39,19,48.72,181,1,53.97
2026-02-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,19,9,47.37,87,0,0.0
2026-02-17T00:00:00Z,google,organic,(not set),Organic Search,252,299,396,183,46.21,1228,16,567.1
2026-02-17T00:00:00Z,(direct),(none),(not set),Direct,136,152,168,86,51.19,689,3,143.2
2026-02-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,90,109,146,90,61.64,638,5,299.7
2026-02-17T00:00:00Z,facebook,social,(not set),Organic Social,48,50,53,34,64.15,205,2,77.82
2026-02-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,41,49,68,35,51.47,218,2,113.71
2026-02-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,17,17,9,52.94,56,0,0.0
2026-02-18T00:00:00Z,google,organic,(not set),Organic Search,249,294,414,250,60.39,1804,12,541.89
2026-02-18T00:00:00Z,(direct),(none),(not set),Direct,133,143,143,69,48.25,622,4,172.13
2026-02-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,83,99,127,67,52.76,385,3,140.94
2026-02-18T00:00:00Z,facebook,social,(not set),Organic Social,64,73,91,49,53.85,280,2,99.55
2026-02-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,40,44,46,21,45.65,154,1,45.3
2026-02-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,17,17,22,10,45.45,79,0,0.0
2026-02-19T00:00:00Z,google,organic,(not set),Organic Search,213,223,301,142,47.18,1398,9,470.65
2026-02-19T00:00:00Z,(direct),(none),(not set),Direct,114,137,181,107,59.12,555,6,238.15
2026-02-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,73,82,102,47,46.08,451,4,122.34
2026-02-19T00:00:00Z,facebook,social,(not set),Organic Social,52,55,55,33,60.0,218,1,32.6
2026-02-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,40,48,56,30,53.57,224,1,52.92
2026-02-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,15,22,12,54.55,103,0,0.0
2026-02-20T00:00:00Z,google,organic,(not set),Organic Search,211,230,336,187,55.65,1630,14,834.01
2026-02-20T00:00:00Z,(direct),(none),(not set),Direct,105,111,141,85,60.28,538,3,151.26
2026-02-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,66,84,38,45.24,308,1,42.94
2026-02-20T00:00:00Z,facebook,social,(not set),Organic Social,44,45,47,25,53.19,180,0,0.0
2026-02-20T00:00:00Z,partner-blog.com,referral,(not set),Referral,42,54,80,51,63.75,282,3,168.38
2026-02-20T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,14,8,57.14,47,0,0.0
2026-02-21T00:00:00Z,google,organic,(not set),Organic Search,123,124,148,88,59.46,597,3,147.9
2026-02-21T00:00:00Z,(direct),(none),(not set),Direct,97,118,120,73,60.83,362,4,147.86
2026-02-21T00:00:00Z,google,cpc,brand_awareness,Paid Search,62,72,83,39,46.99,394,2,84.4
2026-02-21T00:00:00Z,facebook,social,(not set),Organic Social,32,32,39,23,58.97,162,0,0.0
2026-02-21T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,34,49,22,44.9,148,1,56.1
2026-02-21T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,13,16,8,50.0,61,0,0.0
2026-02-22T00:00:00Z,google,organic,(not set),Organic Search,134,150,159,100,62.89,563,6,257.32
2026-02-22T00:00:00Z,(direct),(none),(not set),Direct,68,80,107,59,55.14,523,4,191.4
2026-02-22T00:00:00Z,google,cpc,brand_awareness,Paid Search,43,51,58,29,50.0,177,2,83.53
2026-02-22T00:00:00Z,facebook,social,(not set),Organic Social,27,30,44,21,47.73,215,2,78.95
2026-02-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,21,23,23,12,52.17,77,1,57.17
2026-02-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,8,8,8,4,50.0,27,0,0.0
2026-02-23T00:00:00Z,google,organic,(not set),Organic Search,223,237,285,166,58.25,950,8,367.63
2026-02-23T00:00:00Z,(direct),(none),(not set),Direct,124,129,157,76,48.41,721,3,169.22
2026-02-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,71,78,94,45,47.87,390,2,102.24
2026-02-23T00:00:00Z,facebook,social,(not set),Organic Social,56,56,60,27,45.0,186,1,30.48
2026-02-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,32,40,52,33,63.46,211,1,40.32
2026-02-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,15,18,11,61.11,85,0,0.0
2026-02-24T00:00:00Z,google,organic,(not set),Organic Search,174,178,180,106,58.89,717,6,356.36
2026-02-24T00:00:00Z,(direct),(none),(not set),Direct,127,129,172,93,54.07,729,4,164.75
2026-02-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,91,114,129,82,63.57,501,4,197.39
2026-02-24T00:00:00Z,facebook,social,(not set),Organic Social,44,49,64,35,54.69,213,3,174.4
2026-02-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,42,48,68,42,61.76,281,2,93.83
2026-02-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,17,17,23,12,52.17,70,0,0.0
2026-02-25T00:00:00Z,google,organic,(not set),Organic Search,193,208,273,147,53.85,1243,7,285.55
2026-02-25T00:00:00Z,(direct),(none),(not set),Direct,160,182,216,115,53.24,987,5,186.31
2026-02-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,75,88,119,63,52.94,528,4,213.55
2026-02-25T00:00:00Z,facebook,social,(not set),Organic Social,53,60,73,39,53.42,258,3,93.13
2026-02-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,36,37,41,24,58.54,131,1,32.35
2026-02-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,16,20,10,50.0,67,0,0.0
2026-02-26T00:00:00Z,google,organic,(not set),Organic Search,234,289,402,238,59.2,1879,15,715.58
2026-02-26T00:00:00Z,(direct),(none),(not set),Direct,124,154,218,100,45.87,1060,4,204.41
2026-02-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,62,69,70,42,60.0,326,1,47.51
2026-02-26T00:00:00Z,facebook,social,(not set),Organic Social,41,52,60,37,61.67,212,1,31.91
2026-02-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,30,30,34,18,52.94,150,0,0.0
2026-02-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,14,14,7,50.0,45,0,0.0
2026-02-27T00:00:00Z,google,organic,(not set),Organic Search,239,296,360,223,61.94,1143,8,461.11
2026-02-27T00:00:00Z,(direct),(none),(not set),Direct,109,119,119,66,55.46,362,1,49.11
2026-02-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,77,89,99,56,56.57,339,2,78.02
2026-02-27T00:00:00Z,facebook,social,(not set),Organic Social,54,54,55,33,60.0,254,1,39.89
2026-02-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,31,37,49,27,55.1,187,1,43.7
2026-02-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,18,18,23,11,47.83,113,0,0.0
2026-02-28T00:00:00Z,google,organic,(not set),Organic Search,138,144,161,83,51.55,502,4,203.4
2026-02-28T00:00:00Z,(direct),(none),(not set),Direct,99,116,134,75,55.97,476,4,132.66
2026-02-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,51,59,61,35,57.38,258,1,59.63
2026-02-28T00:00:00Z,facebook,social,(not set),Organic Social,32,32,43,21,48.84,150,0,0.0
2026-02-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,22,25,35,20,57.14,144,0,0.0
2026-02-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,12,15,8,53.33,65,0,0.0
2026-03-01T00:00:00Z,google,organic,(not set),Organic Search,172,196,269,127,47.21,909,7,229.23
2026-03-01T00:00:00Z,(direct),(none),(not set),Direct,116,128,151,81,53.64,454,4,213.18
2026-03-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,53,59,77,37,48.05,263,2,108.9
2026-03-01T00:00:00Z,facebook,social,(not set),Organic Social,48,50,74,40,54.05,302,1,47.91
2026-03-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,32,34,35,19,54.29,120,1,59.07
2026-03-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,16,18,10,55.56,74,0,0.0
2026-03-02T00:00:00Z,google,organic,(not set),Organic Search,171,199,260,166,63.85,802,8,392.97
2026-03-02T00:00:00Z,(direct),(none),(not set),Direct,149,175,187,106,56.68,891,5,159.12
2026-03-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,88,106,146,90,61.64,568,4,190.03
2026-03-02T00:00:00Z,facebook,social,(not set),Organic Social,44,54,60,32,53.33,255,1,32.7
2026-03-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,32,42,27,64.29,206,0,0.0
2026-03-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,17,17,17,10,58.82,64,0,0.0
2026-03-03T00:00:00Z,google,organic,(not set),Organic Search,192,240,299,141,47.16,1265,7,413.96
2026-03-03T00:00:00Z,(direct),(none),(not set),Direct,122,155,230,134,58.26,1088,6,290.19
2026-03-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,74,89,104,59,56.73,385,2,97.14
2026-03-03T00:00:00Z,facebook,social,(not set),Organic Social,54,56,65,40,61.54,252,2,100.86
2026-03-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,39,42,55,30,54.55,237,1,36.18
2026-03-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,16,19,27,15,55.56,87,0,0.0
2026-03-04T00:00:00Z,google,organic,(not set),Organic Search,201,226,294,187,63.61,1417,9,433.68
2026-03-04T00:00:00Z,(direct),(none),(not set),Direct,109,130,185,108,58.38,611,5,217.92
2026-03-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,66,66,36,54.55,199,1,55.47
2026-03-04T00:00:00Z,facebook,social,(not set),Organic Social,51,59,87,41,47.13,417,2,102.75
2026-03-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,31,40,55,29,52.73,237,1,36.29
2026-03-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,16,20,26,12,46.15,118,0,0.0
2026-03-05T00:00:00Z,google,organic,(not set),Organic Search,200,220,292,178,60.96,1037,8,375.69
2026-03-05T00:00:00Z,(direct),(none),(not set),Direct,100,127,141,65,46.1,669,3,169.03
2026-03-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,63,69,99,62,62.63,373,2,114.33
2026-03-05T00:00:00Z,facebook,social,(not set),Organic Social,44,51,61,33,54.1,296,1,31.72
2026-03-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,34,34,39,19,48.72,119,0,0.0
2026-03-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,13,18,8,44.44,58,0,0.0
2026-03-06T00:00:00Z,google,organic,(not set),Organic Search,234,246,347,177,51.01,1300,11,360.0
2026-03-06T00:00:00Z,(direct),(none),(not set),Direct,150,194,199,93,46.73,941,5,153.13
2026-03-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,74,76,43,56.58,244,1,41.97
2026-03-06T00:00:00Z,facebook,social,(not set),Organic Social,56,72,87,48,55.17,314,1,51.76
2026-03-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,32,36,44,23,52.27,137,0,0.0
2026-03-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,16,21,10,47.62,96,0,0.0
2026-03-07T00:00:00Z,google,organic,(not set),Organic Search,173,182,186,109,58.6,822,5,243.02
2026-03-07T00:00:00Z,(direct),(none),(not set),Direct,91,109,150,67,44.67,635,3,179.81
2026-03-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,55,62,65,37,56.92,299,2,75.17
2026-03-07T00:00:00Z,facebook,social,(not set),Organic Social,29,33,40,24,60.0,152,0,0.0
2026-03-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,24,24,28,15,53.57,130,0,0.0
2026-03-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,10,11,5,45.45,41,0,0.0
2026-03-08T00:00:00Z,google,organic,(not set),Organic Search,180,223,329,190,57.75,1044,9,347.08
2026-03-08T00:00:00Z,(direct),(none),(not set),Direct,106,126,147,82,55.78,630,2,118.63
2026-03-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,75,87,88,42,47.73,355,1,53.29
2026-03-08T00:00:00Z,facebook,social,(not set),Organic Social,35,35,44,24,54.55,183,1,32.73
2026-03-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,32,45,22,48.89,196,0,0.0
2026-03-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,13,15,9,60.0,46,0,0.0
2026-03-09T00:00:00Z,google,organic,(not set),Organic Search,208,226,240,108,45.0,807,5,194.65
2026-03-09T00:00:00Z,(direct),(none),(not set),Direct,115,135,171,87,50.88,646,4,130.39
2026-03-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,89,98,131,76,58.02,554,3,139.8
2026-03-09T00:00:00Z,facebook,social,(not set),Organic Social,61,74,78,40,51.28,339,2,113.59
2026-03-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,38,38,50,25,50.0,156,1,51.44
2026-03-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,18,19,28,15,53.57,128,0,0.0
2026-03-10T00:00:00Z,google,organic,(not set),Organic Search,166,190,252,140,55.56,839,8,277.33
2026-03-10T00:00:00Z,(direct),(none),(not set),Direct,123,134,195,101,51.79,831,4,152.09
2026-03-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,70,80,45,56.25,382,2,94.57
2026-03-10T00:00:00Z,facebook,social,(not set),Organic Social,38,47,52,31,59.62,210,1,33.72
2026-03-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,33,38,43,25,58.14,137,0,0.0
2026-03-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,16,17,9,52.94,80,0,0.0
2026-03-11T00:00:00Z,google,organic,(not set),Organic Search,184,204,204,108,52.94,762,4,124.76
2026-03-11T00:00:00Z,(direct),(none),(not set),Direct,129,150,184,116,63.04,584,4,134.22
2026-03-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,82,101,124,79,63.71,586,3,127.6
2026-03-11T00:00:00Z,facebook,social,(not set),Organic Social,52,67,94,56,59.57,411,1,57.87
2026-03-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,41,44,61,35,57.38,256,0,0.0
2026-03-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,14,16,7,43.75,67,0,0.0
2026-03-12T00:00:00Z,google,organic,(not set),Organic Search,204,260,344,177,51.45,1379,11,572.22
2026-03-12T00:00:00Z,(direct),(none),(not set),Direct,131,139,200,127,63.5,675,6,222.74
2026-03-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,71,86,105,62,59.05,500,1,41.58
2026-03-12T00:00:00Z,facebook,social,(not set),Organic Social,56,65,67,30,44.78,236,2,104.35
2026-03-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,36,36,50,22,44.0,229,1,39.55
2026-03-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,16,21,10,47.62,66,0,0.0
2026-03-13T00:00:00Z,google,organic,(not set),Organic Search,200,205,222,110,49.55,718,5,229.1
2026-03-13T00:00:00Z,(direct),(none),(not set),Direct,126,158,215,125,58.14,750,7,236.41
2026-03-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,94,115,118,75,63.56,451,3,159.56
2026-03-13T00:00:00Z,facebook,social,(not set),Organic Social,51,54,58,30,51.72,286,1,53.33
2026-03-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,37,38,52,28,53.85,163,2,100.43
2026-03-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,17,19,11,57.89,60,0,0.0
2026-03-14T00:00:00Z,google,organic,(not set),Organic Search,140,150,156,97,62.18,581,4,238.72
2026-03-14T00:00:00Z,(direct),(none),(not set),Direct,97,123,172,84,48.84,647,6,182.19
2026-03-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,61,62,82,43,52.44,393,2,84.82
2026-03-14T00:00:00Z,facebook,social,(not set),Organic Social,40,47,47,21,44.68,168,1,41.23
2026-03-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,24,29,37,19,51.35,172,1,41.29
2026-03-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,14,18,10,55.56,86,0,0.0
2026-03-15T00:00:00Z,google,organic,(not set),Organic Search,152,177,235,117,49.79,1054,6,266.77
2026-03-15T00:00:00Z,(direct),(none),(not set),Direct,84,107,142,91,64.08,643,5,297.67
2026-03-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,61,76,104,48,46.15,483,3,98.41
2026-03-15T00:00:00Z,facebook,social,(not set),Organic Social,38,40,57,34,59.65,231,1,31.46
2026-03-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,33,37,20,54.05,139,1,40.58
2026-03-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,11,15,6,40.0,51,0,0.0
2026-03-16T00:00:00Z,google,organic,(not set),Organic Search,172,173,176,108,61.36,562,6,311.8
2026-03-16T00:00:00Z,(direct),(none),(not set),Direct,128,136,156,89,57.05,615,6,214.9
2026-03-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,78,78,116,72,62.07,377,3,159.05
2026-03-16T00:00:00Z,facebook,social,(not set),Organic Social,49,50,70,45,64.29,228,1,36.77
2026-03-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,34,40,43,21,48.84,179,1,31.0
2026-03-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,16,17,18,11,61.11,64,0,0.0
2026-03-17T00:00:00Z,google,organic,(not set),Organic Search,232,242,360,220,61.11,1271,15,575.35
2026-03-17T00:00:00Z,(direct),(none),(not set),Direct,138,172,203,108,53.2,794,4,135.25
2026-03-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,65,73,75,48,64.0,356,2,96.53
2026-03-17T00:00:00Z,facebook,social,(not set),Organic Social,64,65,80,51,63.75,244,3,130.16
2026-03-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,39,48,53,27,50.94,239,1,48.95
2026-03-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,18,19,25,14,56.0,118,0,0.0
2026-03-18T00:00:00Z,google,organic,(not set),Organic Search,207,262,338,186,55.03,1090,8,316.18
2026-03-18T00:00:00Z,(direct),(none),(not set),Direct,111,141,182,99,54.4,825,3,162.03
2026-03-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,66,70,77,49,63.64,266,2,116.42
2026-03-18T00:00:00Z,facebook,social,(not set),Organic Social,45,47,67,37,55.22,279,2,76.84
2026-03-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,24,30,35,21,60.0,110,1,42.56
2026-03-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,16,21,11,52.38,87,0,0.0
2026-03-19T00:00:00Z,google,organic,(not set),Organic Search,165,186,228,134,58.77,788,9,362.31
2026-03-19T00:00:00Z,(direct),(none),(not set),Direct,117,117,125,71,56.8,413,5,157.58
2026-03-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,78,97,140,66,47.14,595,4,122.2
2026-03-19T00:00:00Z,facebook,social,(not set),Organic Social,48,53,75,35,46.67,324,1,32.39
2026-03-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,32,35,46,29,63.04,139,1,48.49
2026-03-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,13,19,9,47.37,81,0,0.0
2026-03-20T00:00:00Z,google,organic,(not set),Organic Search,223,264,339,153,45.13,1596,13,714.41
2026-03-20T00:00:00Z,(direct),(none),(not set),Direct,101,116,165,105,63.64,812,4,209.82
2026-03-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,83,84,111,59,53.15,404,2,66.22
2026-03-20T00:00:00Z,facebook,social,(not set),Organic Social,44,46,65,35,53.85,312,2,114.5
