date,session_source,session_medium,session_campaign,session_channel_group,sessions,total_users,new_users,page_views,bounce_rate,engagement_rate,engaged_sessions,avg_session_duration,event_count,conversions,total_revenue
2026-01-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,239,194,96,670,42.5,56.36,133,187.3,1412,7,283.63
2026-01-23T00:00:00Z,facebook,social,(not set),Organic Social,143,122,52,423,46.23,54.68,84,196.0,703,5,159.63
2026-01-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,114,101,31,334,46.29,55.61,59,155.9,495,4,222.59
2026-01-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,44,39,14,112,41.89,58.59,24,121.3,263,1,40.26
2026-01-24T00:00:00Z,google,organic,(not set),Organic Search,479,408,132,1480,46.19,52.82,279,191.3,2347,18,775.7
2026-01-24T00:00:00Z,(direct),(none),(not set),Direct,305,273,93,1164,45.94,54.86,171,98.7,1165,10,507.77
2026-01-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,150,125,56,597,44.31,57.28,89,111.7,830,5,193.92
2026-01-24T00:00:00Z,facebook,social,(not set),Organic Social,125,101,33,457,43.89,55.47,74,120.6,715,4,204.99
2026-01-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,80,71,34,308,48.6,52.29,44,158.4,385,3,91.39
2026-01-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,37,28,11,116,44.68,56.88,21,131.6,151,1,56.92
2026-01-25T00:00:00Z,google,organic,(not set),Organic Search,494,431,167,1605,48.71,53.06,313,157.1,2062,14,540.06
2026-01-25T00:00:00Z,(direct),(none),(not set),Direct,271,214,89,914,42.58,59.24,162,185.5,1471,9,338.67
2026-01-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,170,146,64,631,48.47,52.94,107,125.8,984,6,349.92
2026-01-25T00:00:00Z,facebook,social,(not set),Organic Social,112,96,28,411,45.86,53.18,61,104.3,646,3,131.91
2026-01-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,73,55,26,240,48.03,53.53,44,126.7,322,2,115.13
2026-01-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,31,26,9,81,47.76,52.25,18,191.4,111,1,53.2
2026-01-26T00:00:00Z,google,organic,(not set),Organic Search,504,419,162,1388,49.8,51.36,273,182.9,2084,18,967.71
2026-01-26T00:00:00Z,(direct),(none),(not set),Direct,387,315,126,1203,43.45,57.3,213,158.3,2142,11,406.65
2026-01-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,253,216,78,936,39.31,62.64,148,198.8,1339,9,403.09
2026-01-26T00:00:00Z,facebook,social,(not set),Organic Social,150,133,40,528,40.66,58.27,87,165.2,892,4,198.56
2026-01-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,103,91,38,281,39.33,60.94,64,121.8,569,3,95.09
2026-01-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,40,35,16,152,40.33,61.44,22,197.0,184,1,47.9
2026-01-27T00:00:00Z,google,organic,(not set),Organic Search,600,455,140,1600,42.44,58.89,307,179.5,3215,21,784.79
2026-01-27T00:00:00Z,(direct),(none),(not set),Direct,418,352,135,1171,43.25,57.03,255,151.2,2394,17,621.38
2026-01-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,273,235,86,1025,41.97,59.26,136,194.3,990,10,517.08
2026-01-27T00:00:00Z,facebook,social,(not set),Organic Social,159,136,46,404,51.25,48.82,99,172.9,878,6,274.56
2026-01-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,111,92,41,277,49.95,51.39,71,105.8,523,3,96.42
2026-01-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,34,14,109,50.47,49.95,26,129.2,237,1,33.97
2026-01-28T00:00:00Z,google,organic,(not set),Organic Search,574,504,228,2168,44.17,54.21,335,149.7,2917,19,593.88
2026-01-28T00:00:00Z,(direct),(none),(not set),Direct,387,322,134,1363,42.69,56.16,213,93.3,1523,14,798.26
2026-01-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,220,188,88,849,39.4,60.36,121,181.2,1271,9,533.77
2026-01-28T00:00:00Z,facebook,social,(not set),Organic Social,165,130,60,573,49.57,49.36,90,132.1,767,4,224.97
2026-01-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,105,84,40,271,42.81,56.29,56,179.2,366,3,105.51
2026-01-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,51,39,15,179,44.4,54.55,28,194.2,280,1,33.65
2026-01-29T00:00:00Z,google,organic,(not set),Organic Search,723,583,263,2404,42.76,58.13,380,170.4,2477,26,1278.46
2026-01-29T00:00:00Z,(direct),(none),(not set),Direct,433,368,160,1725,42.0,59.95,256,110.9,2180,13,667.66
2026-01-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,243,200,76,800,43.71,56.4,127,107.0,1452,7,370.65
2026-01-29T00:00:00Z,facebook,social,(not set),Organic Social,153,133,54,602,45.67,53.63,86,151.0,528,6,359.59
2026-01-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,117,97,38,323,49.91,51.77,62,128.4,376,4,235.57
2026-01-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,36,10,136,50.41,48.89,25,136.8,134,1,48.98
2026-01-30T00:00:00Z,google,organic,(not set),Organic Search,619,482,163,1832,43.88,55.56,368,178.0,1978,22,1138.77
2026-01-30T00:00:00Z,(direct),(none),(not set),Direct,405,319,122,1109,38.54,59.71,252,140.9,1956,14,747.76
2026-01-30T00:00:00Z,google,cpc,brand_awareness,Paid Search,250,204,93,632,48.99,51.35,156,190.0,832,8,387.15
2026-01-30T00:00:00Z,facebook,social,(not set),Organic Social,158,133,47,565,44.79,55.22,82,179.3,716,6,295.54
2026-01-30T00:00:00Z,partner-blog.com,referral,(not set),Referral,101,88,27,313,42.44,56.36,64,185.7,603,3,153.7
2026-01-30T00:00:00Z,mailchimp,email,weekly_newsletter,Email,40,30,14,140,39.9,61.32,25,177.1,193,1,46.36
2026-01-31T00:00:00Z,google,organic,(not set),Organic Search,424,333,118,1193,51.45,47.56,215,186.5,1900,12,511.17
2026-01-31T00:00:00Z,(direct),(none),(not set),Direct,280,238,109,883,39.86,60.89,177,130.9,1159,11,452.9
2026-01-31T00:00:00Z,google,cpc,brand_awareness,Paid Search,159,141,51,564,45.91,52.65,99,141.0,489,6,213.73
2026-01-31T00:00:00Z,facebook,social,(not set),Organic Social,94,70,25,267,38.99,60.48,52,132.9,473,3,166.87
2026-01-31T00:00:00Z,partner-blog.com,referral,(not set),Referral,70,58,19,182,42.75,57.88,36,131.3,407,2,104.16
2026-01-31T00:00:00Z,mailchimp,email,weekly_newsletter,Email,34,28,12,134,49.17,50.48,18,172.6,146,1,30.13
2026-02-01T00:00:00Z,google,organic,(not set),Organic Search,430,331,100,1641,42.49,56.76,264,192.0,2452,15,489.19
2026-02-01T00:00:00Z,(direct),(none),(not set),Direct,253,224,109,782,43.64,56.83,153,196.2,1299,9,514.88
2026-02-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,174,141,68,526,45.03,53.7,107,129.4,726,6,329.34
2026-02-01T00:00:00Z,facebook,social,(not set),Organic Social,115,103,33,356,52.44,45.77,63,108.9,645,3,144.08
2026-02-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,83,69,30,256,51.98,46.29,43,173.8,361,2,92.72
2026-02-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,32,27,13,107,48.72,51.58,19,149.9,182,1,42.88
2026-02-02T00:00:00Z,google,organic,(not set),Organic Search,655,509,178,2157,44.47,54.8,397,96.7,3384,22,1004.48
2026-02-02T00:00:00Z,(direct),(none),(not set),Direct,392,329,130,1408,50.18,50.34,250,139.9,2118,11,376.58
2026-02-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,219,180,67,838,49.25,51.25,133,186.1,680,6,279.71
2026-02-02T00:00:00Z,facebook,social,(not set),Organic Social,152,130,53,395,47.34,52.91,77,96.3,873,4,168.6
2026-02-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,111,90,42,292,52.72,45.42,68,196.3,580,4,217.88
2026-02-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,31,10,122,47.02,52.29,21,159.5,174,1,40.94
2026-02-03T00:00:00Z,google,organic,(not set),Organic Search,724,572,203,2334,50.05,50.0,405,109.2,3384,24,1158.0
2026-02-03T00:00:00Z,(direct),(none),(not set),Direct,412,327,144,1431,41.81,57.8,234,104.2,1709,13,560.5
2026-02-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,233,198,76,635,49.8,50.93,138,126.2,1033,7,353.03
2026-02-03T00:00:00Z,facebook,social,(not set),Organic Social,157,122,55,435,51.16,47.37,94,176.2,574,5,172.68
2026-02-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,119,101,34,417,44.05,56.95,68,191.1,378,3,92.43
2026-02-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,36,13,107,39.64,59.16,25,89.4,180,1,41.05
2026-02-04T00:00:00Z,google,organic,(not set),Organic Search,700,527,197,2210,39.65,59.18,385,181.8,2805,21,734.77
2026-02-04T00:00:00Z,(direct),(none),(not set),Direct,420,322,124,1265,46.77,51.99,231,92.7,2394,17,658.36
2026-02-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,243,200,77,630,45.84,54.25,122,171.2,1170,9,324.76
2026-02-04T00:00:00Z,facebook,social,(not set),Organic Social,153,130,55,595,49.97,49.97,79,131.8,811,4,233.71
2026-02-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,90,73,35,251,40.77,57.48,50,131.7,465,3,151.55
2026-02-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,45,34,11,145,42.07,56.22,28,102.1,142,1,45.42
2026-02-05T00:00:00Z,google,organic,(not set),Organic Search,600,492,186,1812,40.88,59.78,317,186.6,3578,20,1065.13
2026-02-05T00:00:00Z,(direct),(none),(not set),Direct,362,272,102,1295,50.7,48.87,196,171.2,2160,15,522.34
2026-02-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,220,191,78,727,48.94,51.55,113,130.2,1185,7,316.0
2026-02-05T00:00:00Z,facebook,social,(not set),Organic Social,146,125,54,504,47.93,52.87,91,100.6,547,4,212.25
2026-02-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,112,97,40,349,41.49,56.93,56,131.9,589,4,151.52
2026-02-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,47,37,13,123,50.89,47.69,27,129.5,153,1,33.98
2026-02-06T00:00:00Z,google,organic,(not set),Organic Search,751,642,238,2790,40.63,57.99,407,101.1,3613,29,1319.99
2026-02-06T00:00:00Z,(direct),(none),(not set),Direct,382,342,165,1198,50.5,50.88,243,170.1,1713,14,630.73
2026-02-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,252,200,98,754,40.2,61.14,156,181.9,992,8,406.42
2026-02-06T00:00:00Z,facebook,social,(not set),Organic Social,164,131,62,541,48.41,52.81,93,132.9,777,5,151.14
2026-02-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,108,82,36,297,40.68,59.52,55,181.6,463,4,216.21
2026-02-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,46,38,14,123,47.7,53.21,27,124.0,251,1,46.23
2026-02-07T00:00:00Z,google,organic,(not set),Organic Search,398,310,133,1550,47.09,52.02,232,160.9,1580,15,580.61
2026-02-07T00:00:00Z,(direct),(none),(not set),Direct,257,207,100,719,47.12,54.6,146,170.2,1286,10,597.77
2026-02-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,177,155,73,590,52.07,48.04,89,137.9,978,7,345.41
2026-02-07T00:00:00Z,facebook,social,(not set),Organic Social,102,78,27,355,42.2,56.6,56,95.0,367,3,173.44
2026-02-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,92,76,25,267,51.43,49.81,47,179.7,331,3,159.94
2026-02-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,33,29,11,126,45.17,54.62,20,94.0,197,1,31.76
2026-02-08T00:00:00Z,google,organic,(not set),Organic Search,395,311,117,1271,49.41,49.27,240,154.2,1462,14,568.12
2026-02-08T00:00:00Z,(direct),(none),(not set),Direct,270,240,113,859,49.74,51.12,150,125.1,1223,10,513.77
2026-02-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,170,147,70,481,46.83,54.34,104,165.1,790,5,188.29
2026-02-08T00:00:00Z,facebook,social,(not set),Organic Social,126,94,42,423,46.67,51.77,78,102.9,453,4,179.77
2026-02-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,88,70,27,349,47.19,52.59,45,103.3,286,3,150.12
2026-02-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,37,31,13,95,42.08,56.02,20,183.2,145,1,32.26
2026-02-09T00:00:00Z,google,organic,(not set),Organic Search,685,607,245,2095,41.27,58.05,436,101.5,3074,21,865.97
2026-02-09T00:00:00Z,(direct),(none),(not set),Direct,434,349,120,1308,52.56,46.3,222,111.0,1698,15,676.85
2026-02-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,238,202,65,609,42.99,58.91,132,167.6,1190,6,311.67
2026-02-09T00:00:00Z,facebook,social,(not set),Organic Social,172,141,42,686,48.31,52.06,96,117.3,540,5,260.53
2026-02-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,104,85,31,395,53.5,47.86,54,127.3,463,3,97.22
2026-02-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,44,38,16,141,45.51,53.07,22,147.2,159,1,45.7
2026-02-10T00:00:00Z,google,organic,(not set),Organic Search,650,555,208,1763,47.7,51.93,416,167.8,3483,23,841.3
2026-02-10T00:00:00Z,(direct),(none),(not set),Direct,413,341,159,1577,50.19,51.54,216,102.9,2336,15,808.5
2026-02-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,234,176,71,594,46.19,54.27,141,153.3,1294,8,317.61
2026-02-10T00:00:00Z,facebook,social,(not set),Organic Social,167,137,46,537,43.32,57.8,99,136.0,765,6,259.86
2026-02-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,107,89,32,297,41.96,57.12,62,179.0,387,4,152.51
2026-02-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,33,15,128,45.68,52.43,21,163.9,226,1,48.45
2026-02-11T00:00:00Z,google,organic,(not set),Organic Search,627,542,189,2322,48.1,50.67,355,169.9,1886,20,1116.91
2026-02-11T00:00:00Z,(direct),(none),(not set),Direct,372,284,109,1021,51.1,47.67,201,126.2,1358,12,682.07
2026-02-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,275,230,94,815,51.39,50.08,162,119.7,1443,10,318.67
2026-02-11T00:00:00Z,facebook,social,(not set),Organic Social,172,150,62,584,50.94,50.24,103,176.5,568,5,241.31
2026-02-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,127,97,44,374,42.59,56.0,80,176.4,608,3,146.26
2026-02-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,49,40,12,157,54.2,46.63,26,149.3,250,1,46.93
2026-02-12T00:00:00Z,google,organic,(not set),Organic Search,629,537,198,2169,47.92,51.75,403,122.4,2327,19,997.07
2026-02-12T00:00:00Z,(direct),(none),(not set),Direct,400,338,135,1097,52.56,49.1,210,170.5,2002,16,576.75
2026-02-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,221,191,78,670,49.26,52.1,131,95.0,1004,8,472.78
2026-02-12T00:00:00Z,facebook,social,(not set),Organic Social,169,134,51,465,48.38,50.73,90,114.7,768,5,265.98
2026-02-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,105,78,33,262,46.63,53.96,53,109.6,397,3,94.29
2026-02-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,45,36,12,156,47.3,52.44,22,110.0,232,1,37.99
2026-02-13T00:00:00Z,google,organic,(not set),Organic Search,703,567,225,1880,45.02,55.3,368,167.1,2341,19,761.63
2026-02-13T00:00:00Z,(direct),(none),(not set),Direct,412,347,149,1054,42.05,57.45,253,109.4,2421,17,550.12
2026-02-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,274,212,90,1034,49.48,49.98,146,116.2,1558,9,486.01
2026-02-13T00:00:00Z,facebook,social,(not set),Organic Social,169,145,71,635,44.69,57.15,91,167.5,715,4,147.22
2026-02-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,115,99,33,363,46.01,53.45,65,104.9,425,4,238.63
2026-02-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,52,44,20,146,48.21,50.55,26,98.1,279,1,37.27
2026-02-14T00:00:00Z,google,organic,(not set),Organic Search,440,371,125,1666,44.57,55.65,274,134.6,2130,12,405.41
2026-02-14T00:00:00Z,(direct),(none),(not set),Direct,271,230,80,891,46.23,55.04,136,118.2,1111,8,425.38
2026-02-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,171,147,67,453,53.05,48.29,94,116.7,716,6,320.18
2026-02-14T00:00:00Z,facebook,social,(not set),Organic Social,118,90,28,354,47.43,51.65,76,86.2,498,4,167.89
2026-02-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,87,67,27,285,46.36,55.21,46,157.3,419,3,171.07
2026-02-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,34,30,11,118,52.0,48.98,21,122.9,137,1,43.43
2026-02-15T00:00:00Z,google,organic,(not set),Organic Search,499,409,160,1300,42.35,58.19,309,88.5,2836,17,727.32
2026-02-15T00:00:00Z,(direct),(none),(not set),Direct,327,250,87,1183,43.52,55.3,186,162.1,1518,10,555.5
2026-02-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,180,140,61,666,41.92,56.6,111,84.5,710,5,261.41
2026-02-15T00:00:00Z,facebook,social,(not set),Organic Social,111,87,38,358,53.22,45.05,66,144.8,409,3,152.14
2026-02-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,70,55,17,204,42.96,56.76,35,140.4,255,2,67.69
2026-02-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,29,22,8,103,53.74,46.12,15,105.7,120,1,34.57
2026-02-16T00:00:00Z,google,organic,(not set),Organic Search,533,425,194,1812,48.15,51.84,271,181.5,2135,17,789.09
2026-02-16T00:00:00Z,(direct),(none),(not set),Direct,408,353,165,1357,51.14,47.67,206,102.4,2323,13,772.6
2026-02-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,251,200,86,879,45.65,52.71,142,95.2,1336,7,416.38
2026-02-16T00:00:00Z,facebook,social,(not set),Organic Social,161,137,51,483,52.51,48.86,91,156.0,675,4,216.7
2026-02-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,108,88,32,431,44.65,56.52,63,118.2,398,3,118.08
2026-02-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,52,43,17,194,50.64,49.75,31,128.0,310,1,53.65
2026-02-17T00:00:00Z,google,organic,(not set),Organic Search,648,560,229,2034,52.58,46.5,375,171.4,3423,24,1218.83
2026-02-17T00:00:00Z,(direct),(none),(not set),Direct,364,278,99,1448,45.34,55.57,201,164.0,1928,14,447.68
2026-02-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,215,175,85,661,44.19,54.8,139,129.1,893,8,267.16
2026-02-17T00:00:00Z,facebook,social,(not set),Organic Social,165,144,49,540,46.38,52.22,107,155.6,848,4,181.86
2026-02-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,111,86,41,304,50.53,49.48,62,104.2,537,4,121.96
2026-02-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,36,11,122,44.19,55.34,23,125.2,208,1,55.22
2026-02-18T00:00:00Z,google,organic,(not set),Organic Search,567,466,216,1418,54.18,46.33,335,146.7,2618,18,910.91
2026-02-18T00:00:00Z,(direct),(none),(not set),Direct,402,329,119,1288,47.55,51.62,226,114.8,2110,13,600.9
2026-02-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,226,177,66,634,43.53,56.47,136,143.3,994,9,504.25
2026-02-18T00:00:00Z,facebook,social,(not set),Organic Social,153,122,47,388,54.64,47.07,84,113.1,854,4,197.83
2026-02-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,103,84,25,401,47.22,52.12,59,134.0,378,3,142.8
2026-02-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,54,44,20,209,54.68,44.58,28,132.9,297,1,39.64
2026-02-19T00:00:00Z,google,organic,(not set),Organic Search,585,465,156,1969,43.68,57.09,365,147.4,2072,21,1065.52
2026-02-19T00:00:00Z,(direct),(none),(not set),Direct,388,307,97,1348,44.98,56.6,239,158.4,1184,12,629.0
2026-02-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,285,225,98,808,52.57,48.17,162,153.4,932,10,496.45
2026-02-19T00:00:00Z,facebook,social,(not set),Organic Social,146,114,37,545,43.85,56.74,86,174.9,609,5,168.87
2026-02-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,118,91,43,375,42.79,58.48,73,115.5,636,3,108.55
2026-02-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,50,42,15,163,45.16,53.11,30,105.8,216,1,50.76
2026-02-20T00:00:00Z,google,organic,(not set),Organic Search,548,437,189,1725,51.64,48.76,328,145.7,3283,20,1108.39
2026-02-20T00:00:00Z,(direct),(none),(not set),Direct,438,372,119,1341,52.86,45.54,273,100.6,1963,18,858.48
2026-02-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,235,184,82,848,48.98,51.49,152,149.4,1018,8,375.63
2026-02-20T00:00:00Z,facebook,social,(not set),Organic Social,167,128,57,559,51.98,47.55,106,115.0,972,6,229.56
2026-02-20T00:00:00Z,partner-blog.com,referral,(not set),Referral,113,94,32,386,53.77,46.97,64,163.2,644,3,147.98
2026-02-20T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,34,15,109,49.24,49.53,22,155.9,253,1,44.82
2026-02-21T00:00:00Z,google,organic,(not set),Organic Search,465,402,132,1528,45.8,55.2,251,134.8,2193,15,536.09
2026-02-21T00:00:00Z,(direct),(none),(not set),Direct,262,197,64,877,50.37,47.9,143,168.4,1425,8,277.63
2026-02-21T00:00:00Z,google,cpc,brand_awareness,Paid Search,173,150,50,495,44.91,54.7,89,121.6,536,7,255.89
2026-02-21T00:00:00Z,facebook,social,(not set),Organic Social,106,94,35,268,49.39,50.35,65,182.1,565,3,154.9
2026-02-21T00:00:00Z,partner-blog.com,referral,(not set),Referral,78,62,26,311,53.61,44.91,41,151.6,431,3,176.11
2026-02-21T00:00:00Z,mailchimp,email,weekly_newsletter,Email,30,22,9,100,49.47,49.77,19,155.2,158,0,0.0
2026-02-22T00:00:00Z,google,organic,(not set),Organic Search,424,373,168,1561,52.22,46.33,221,176.4,2420,13,546.98
2026-02-22T00:00:00Z,(direct),(none),(not set),Direct,242,203,76,960,47.73,52.84,129,104.6,770,9,415.3
2026-02-22T00:00:00Z,google,cpc,brand_awareness,Paid Search,178,135,66,479,48.39,51.2,115,115.3,969,6,289.5
2026-02-22T00:00:00Z,facebook,social,(not set),Organic Social,122,97,42,448,48.78,50.85,68,144.3,429,4,122.69
2026-02-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,74,58,22,228,49.28,50.07,42,132.6,236,2,101.98
2026-02-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,32,28,8,105,50.19,48.49,18,180.9,130,1,52.13
2026-02-23T00:00:00Z,google,organic,(not set),Organic Search,673,528,191,2512,47.64,52.61,411,114.3,2530,25,765.92
2026-02-23T00:00:00Z,(direct),(none),(not set),Direct,365,295,146,1312,53.9,44.3,211,178.7,1300,12,371.12
2026-02-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,232,204,89,923,54.54,47.26,141,101.8,847,7,232.59
2026-02-23T00:00:00Z,facebook,social,(not set),Organic Social,152,124,53,460,44.25,55.84,95,163.4,699,5,286.24
2026-02-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,122,107,41,379,43.84,57.69,77,171.5,526,5,152.72
2026-02-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,45,34,11,155,50.25,50.0,26,130.7,164,1,49.01
2026-02-24T00:00:00Z,google,organic,(not set),Organic Search,550,433,140,1664,44.44,55.65,308,178.3,2441,16,676.94
2026-02-24T00:00:00Z,(direct),(none),(not set),Direct,423,366,114,1185,45.87,53.22,242,135.9,1369,15,872.49
2026-02-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,210,162,68,770,49.95,49.43,109,133.2,1146,5,227.36
2026-02-24T00:00:00Z,facebook,social,(not set),Organic Social,157,120,55,488,55.64,43.09,84,178.2,821,5,247.64
2026-02-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,136,121,46,370,47.23,52.7,70,164.0,415,5,279.4
2026-02-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,49,39,17,187,55.02,46.04,25,139.4,185,1,52.89
2026-02-25T00:00:00Z,google,organic,(not set),Organic Search,637,572,199,1722,56.4,42.53,389,150.3,2808,25,859.8
2026-02-25T00:00:00Z,(direct),(none),(not set),Direct,426,354,149,1235,55.61,43.85,271,134.8,1768,14,558.95
2026-02-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,231,198,65,818,48.92,51.87,148,87.3,713,8,372.77
2026-02-25T00:00:00Z,facebook,social,(not set),Organic Social,174,131,40,686,56.5,41.86,105,153.9,913,5,229.64
2026-02-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,116,90,35,410,54.76,44.79,67,175.0,440,4,178.84
2026-02-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,46,40,12,178,45.68,54.55,26,136.1,216,1,40.73
2026-02-26T00:00:00Z,google,organic,(not set),Organic Search,581,521,230,1818,53.97,44.78,304,150.6,3123,22,970.62
2026-02-26T00:00:00Z,(direct),(none),(not set),Direct,367,299,121,1438,51.7,47.64,217,137.5,1833,13,395.78
2026-02-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,243,207,97,961,55.05,46.37,143,153.3,1363,8,268.75
2026-02-26T00:00:00Z,facebook,social,(not set),Organic Social,161,123,47,579,53.1,47.92,101,144.2,782,4,147.55
2026-02-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,104,87,26,332,48.82,50.28,53,145.5,452,2,66.72
2026-02-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,48,36,10,167,46.33,54.93,25,91.2,168,1,45.82
2026-02-27T00:00:00Z,google,organic,(not set),Organic Search,514,386,171,1815,49.85,49.71,286,150.8,1893,20,626.01
2026-02-27T00:00:00Z,(direct),(none),(not set),Direct,408,321,155,1027,46.81,54.97,258,136.8,1348,15,645.65
2026-02-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,254,227,97,815,55.38,42.86,149,96.0,766,7,258.55
2026-02-27T00:00:00Z,facebook,social,(not set),Organic Social,180,150,71,649,54.46,44.45,113,86.6,699,7,399.76
2026-02-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,118,100,45,471,45.49,55.88,61,138.0,373,4,181.38
2026-02-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,52,46,17,178,48.84,49.99,31,147.4,233,1,49.06
2026-02-28T00:00:00Z,google,organic,(not set),Organic Search,449,377,167,1677,49.5,51.7,287,118.6,1495,14,719.33
2026-02-28T00:00:00Z,(direct),(none),(not set),Direct,287,226,94,980,52.67,46.38,159,169.1,994,11,619.53
2026-02-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,183,161,61,516,50.52,50.4,112,124.8,801,5,223.15
2026-02-28T00:00:00Z,facebook,social,(not set),Organic Social,126,98,29,445,53.66,45.0,70,131.4,487,5,225.64
2026-02-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,79,67,21,309,50.83,50.52,45,118.3,384,2,108.22
2026-02-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,34,28,13,112,51.58,49.84,21,154.4,172,1,50.47
