date,device_category,browser,operating_system,platform,sessions,total_users,new_users,page_views,bounce_rate,engagement_rate,avg_session_duration,conversions
2026-01-28T00:00:00Z,desktop,Chrome,Windows,WEB,441,322,125,1715,41.39,59.98,166.1,12
2026-01-28T00:00:00Z,desktop,Chrome,Macintosh,WEB,237,206,67,491,50.5,48.44,125.1,9
2026-01-28T00:00:00Z,desktop,Safari,Macintosh,WEB,193,161,73,511,46.27,52.19,125.8,8
2026-01-28T00:00:00Z,mobile,Safari,iOS,WEB,334,274,129,679,44.98,56.6,118.0,7
2026-01-28T00:00:00Z,mobile,Chrome,Android,WEB,244,197,60,703,48.89,52.69,89.9,8
2026-01-28T00:00:00Z,tablet,Safari,iOS,WEB,71,51,17,144,49.44,49.84,143.8,2
2026-01-29T00:00:00Z,desktop,Chrome,Windows,WEB,560,471,184,1517,50.12,49.16,102.6,22
2026-01-29T00:00:00Z,desktop,Chrome,Macintosh,WEB,291,245,90,1280,37.36,62.87,216.1,11
2026-01-29T00:00:00Z,desktop,Safari,Macintosh,WEB,184,158,68,665,53.21,47.94,144.0,8
2026-01-29T00:00:00Z,mobile,Safari,iOS,WEB,293,228,94,1179,37.75,61.79,195.1,11
2026-01-29T00:00:00Z,mobile,Chrome,Android,WEB,229,199,64,674,41.17,59.24,88.9,6
2026-01-29T00:00:00Z,tablet,Safari,iOS,WEB,92,71,33,372,36.66,63.58,109.9,4
2026-01-30T00:00:00Z,desktop,Chrome,Windows,WEB,467,417,202,1433,40.26,58.59,72.5,12
2026-01-30T00:00:00Z,desktop,Chrome,Macintosh,WEB,301,232,88,833,44.01,55.05,168.0,14
2026-01-30T00:00:00Z,desktop,Safari,Macintosh,WEB,194,150,71,516,39.14,62.06,211.3,9
2026-01-30T00:00:00Z,mobile,Safari,iOS,WEB,298,215,100,641,42.78,55.88,70.4,13
2026-01-30T00:00:00Z,mobile,Chrome,Android,WEB,237,201,80,629,50.57,47.45,192.3,6
2026-01-30T00:00:00Z,tablet,Safari,iOS,WEB,86,65,20,240,50.19,51.69,111.9,4
2026-01-31T00:00:00Z,desktop,Chrome,Windows,WEB,336,266,111,897,52.25,47.2,113.6,12
2026-01-31T00:00:00Z,desktop,Chrome,Macintosh,WEB,218,191,82,697,51.46,48.24,124.2,8
2026-01-31T00:00:00Z,desktop,Safari,Macintosh,WEB,113,97,41,399,50.61,49.59,139.7,3
2026-01-31T00:00:00Z,mobile,Safari,iOS,WEB,240,168,82,929,42.65,58.76,185.9,11
2026-01-31T00:00:00Z,mobile,Chrome,Android,WEB,178,156,65,709,54.23,44.8,200.8,7
2026-01-31T00:00:00Z,tablet,Safari,iOS,WEB,59,47,15,251,35.05,65.32,125.2,2
2026-02-01T00:00:00Z,desktop,Chrome,Windows,WEB,306,227,77,657,43.72,56.66,162.4,12
2026-02-01T00:00:00Z,desktop,Chrome,Macintosh,WEB,203,171,63,847,52.48,49.21,163.6,4
2026-02-01T00:00:00Z,desktop,Safari,Macintosh,WEB,135,106,43,427,48.16,49.95,76.7,3
2026-02-01T00:00:00Z,mobile,Safari,iOS,WEB,195,156,65,687,36.72,64.39,145.9,8
2026-02-01T00:00:00Z,mobile,Chrome,Android,WEB,141,119,47,592,49.32,51.85,81.0,3
2026-02-01T00:00:00Z,tablet,Safari,iOS,WEB,49,34,10,208,38.3,63.32,197.2,1
2026-02-02T00:00:00Z,desktop,Chrome,Windows,WEB,521,377,151,1807,43.0,56.32,132.4,17
2026-02-02T00:00:00Z,desktop,Chrome,Macintosh,WEB,316,252,91,691,36.23,64.44,120.6,12
2026-02-02T00:00:00Z,desktop,Safari,Macintosh,WEB,214,171,78,794,45.18,53.17,173.2,7
2026-02-02T00:00:00Z,mobile,Safari,iOS,WEB,298,261,122,1084,39.42,59.26,161.6,8
2026-02-02T00:00:00Z,mobile,Chrome,Android,WEB,239,209,92,883,45.56,52.61,177.7,8
2026-02-02T00:00:00Z,tablet,Safari,iOS,WEB,87,64,24,388,44.02,56.1,216.3,3
2026-02-03T00:00:00Z,desktop,Chrome,Windows,WEB,484,375,169,1123,47.92,52.31,153.0,17
2026-02-03T00:00:00Z,desktop,Chrome,Macintosh,WEB,338,243,85,1112,51.05,48.57,121.9,15
2026-02-03T00:00:00Z,desktop,Safari,Macintosh,WEB,202,167,50,554,46.93,54.99,191.7,9
2026-02-03T00:00:00Z,mobile,Safari,iOS,WEB,289,251,110,982,42.29,57.05,146.6,9
2026-02-03T00:00:00Z,mobile,Chrome,Android,WEB,284,235,111,857,42.58,57.1,158.9,7
2026-02-03T00:00:00Z,tablet,Safari,iOS,WEB,83,59,27,250,49.92,50.6,165.5,2
2026-02-04T00:00:00Z,desktop,Chrome,Windows,WEB,452,398,171,2031,39.24,60.37,132.9,10
2026-02-04T00:00:00Z,desktop,Chrome,Macintosh,WEB,292,234,92,690,54.97,44.59,122.5,6
2026-02-04T00:00:00Z,desktop,Safari,Macintosh,WEB,200,161,70,478,51.09,47.51,212.4,6
2026-02-04T00:00:00Z,mobile,Safari,iOS,WEB,300,249,121,837,46.27,52.17,193.5,12
2026-02-04T00:00:00Z,mobile,Chrome,Android,WEB,266,196,68,847,53.22,47.45,198.6,7
2026-02-04T00:00:00Z,tablet,Safari,iOS,WEB,72,58,27,284,46.06,53.42,180.7,1
2026-02-05T00:00:00Z,desktop,Chrome,Windows,WEB,511,383,156,2118,37.66,64.05,150.7,18
2026-02-05T00:00:00Z,desktop,Chrome,Macintosh,WEB,271,231,83,718,38.07,60.24,175.2,9
2026-02-05T00:00:00Z,desktop,Safari,Macintosh,WEB,169,138,67,722,46.0,53.01,214.8,7
2026-02-05T00:00:00Z,mobile,Safari,iOS,WEB,290,206,87,1044,37.01,63.9,119.8,12
2026-02-05T00:00:00Z,mobile,Chrome,Android,WEB,213,185,83,458,39.21,61.73,145.3,9
2026-02-05T00:00:00Z,tablet,Safari,iOS,WEB,77,60,25,267,39.44,61.23,113.9,2
2026-02-06T00:00:00Z,desktop,Chrome,Windows,WEB,455,341,108,1246,48.85,52.89,135.0,13
2026-02-06T00:00:00Z,desktop,Chrome,Macintosh,WEB,281,207,75,1068,35.39,63.95,105.9,7
2026-02-06T00:00:00Z,desktop,Safari,Macintosh,WEB,233,164,80,470,36.38,62.08,102.3,9
2026-02-06T00:00:00Z,mobile,Safari,iOS,WEB,343,301,118,1414,51.17,50.47,150.1,10
2026-02-06T00:00:00Z,mobile,Chrome,Android,WEB,248,174,55,589,39.06,60.31,213.1,10
2026-02-06T00:00:00Z,tablet,Safari,iOS,WEB,89,62,28,210,38.11,61.91,100.2,2
2026-02-07T00:00:00Z,desktop,Chrome,Windows,WEB,271,201,83,1016,44.22,56.19,120.3,10
2026-02-07T00:00:00Z,desktop,Chrome,Macintosh,WEB,177,155,56,590,46.83,51.45,135.1,5
2026-02-07T00:00:00Z,desktop,Safari,Macintosh,WEB,109,90,42,259,40.7,59.51,124.8,3
2026-02-07T00:00:00Z,mobile,Safari,iOS,WEB,194,169,53,530,43.54,54.82,102.9,5
2026-02-07T00:00:00Z,mobile,Chrome,Android,WEB,166,137,44,392,46.89,55.07,188.2,3
2026-02-07T00:00:00Z,tablet,Safari,iOS,WEB,47,34,11,113,44.91,55.8,163.2,1
2026-02-08T00:00:00Z,desktop,Chrome,Windows,WEB,283,250,106,903,38.88,62.82,102.0,10
2026-02-08T00:00:00Z,desktop,Chrome,Macintosh,WEB,218,155,56,813,54.68,44.29,199.3,7
2026-02-08T00:00:00Z,desktop,Safari,Macintosh,WEB,129,100,37,280,35.21,66.03,164.0,5
2026-02-08T00:00:00Z,mobile,Safari,iOS,WEB,244,188,81,505,47.1,54.35,134.2,6
2026-02-08T00:00:00Z,mobile,Chrome,Android,WEB,143,113,40,613,35.16,64.65,105.3,3
2026-02-08T00:00:00Z,tablet,Safari,iOS,WEB,50,35,14,150,38.49,62.6,136.9,2
2026-02-09T00:00:00Z,desktop,Chrome,Windows,WEB,474,406,141,2055,47.45,53.65,145.8,18
2026-02-09T00:00:00Z,desktop,Chrome,Macintosh,WEB,339,287,138,1051,51.08,50.22,172.5,12
2026-02-09T00:00:00Z,desktop,Safari,Macintosh,WEB,207,184,65,628,40.66,59.0,180.6,7
2026-02-09T00:00:00Z,mobile,Safari,iOS,WEB,305,235,96,1248,35.31,62.9,180.1,7
2026-02-09T00:00:00Z,mobile,Chrome,Android,WEB,247,201,75,505,47.54,52.27,169.7,7
2026-02-09T00:00:00Z,tablet,Safari,iOS,WEB,87,77,30,382,38.86,60.04,134.7,4
2026-02-10T00:00:00Z,desktop,Chrome,Windows,WEB,418,337,119,1859,41.24,58.29,96.1,18
2026-02-10T00:00:00Z,desktop,Chrome,Macintosh,WEB,264,200,86,745,47.43,51.78,84.8,6
2026-02-10T00:00:00Z,desktop,Safari,Macintosh,WEB,167,121,48,715,48.14,49.97,120.6,4
2026-02-10T00:00:00Z,mobile,Safari,iOS,WEB,291,242,120,811,51.17,50.06,137.6,6
2026-02-10T00:00:00Z,mobile,Chrome,Android,WEB,219,163,54,744,35.33,65.08,160.6,6
2026-02-10T00:00:00Z,tablet,Safari,iOS,WEB,72,61,22,156,36.95,61.71,196.8,2
2026-02-11T00:00:00Z,desktop,Chrome,Windows,WEB,435,382,146,1686,37.12,61.91,194.3,16
2026-02-11T00:00:00Z,desktop,Chrome,Macintosh,WEB,277,207,77,668,40.77,58.73,208.4,11
2026-02-11T00:00:00Z,desktop,Safari,Macintosh,WEB,189,132,64,695,49.46,51.33,133.9,6
2026-02-11T00:00:00Z,mobile,Safari,iOS,WEB,315,233,95,882,40.09,61.39,165.2,12
2026-02-11T00:00:00Z,mobile,Chrome,Android,WEB,255,211,73,1118,53.14,48.71,89.1,8
2026-02-11T00:00:00Z,tablet,Safari,iOS,WEB,90,65,27,363,35.17,65.03,159.5,2
2026-02-12T00:00:00Z,desktop,Chrome,Windows,WEB,454,393,175,1284,51.22,50.39,180.8,21
2026-02-12T00:00:00Z,desktop,Chrome,Macintosh,WEB,269,232,87,633,36.47,63.47,96.5,5
2026-02-12T00:00:00Z,desktop,Safari,Macintosh,WEB,197,138,65,585,40.28,60.18,200.7,6
2026-02-12T00:00:00Z,mobile,Safari,iOS,WEB,359,254,111,961,44.51,55.78,121.3,11
2026-02-12T00:00:00Z,mobile,Chrome,Android,WEB,211,172,69,862,52.44,48.97,145.8,4
2026-02-12T00:00:00Z,tablet,Safari,iOS,WEB,88,73,25,333,41.41,58.62,167.4,2
2026-02-13T00:00:00Z,desktop,Chrome,Windows,WEB,454,371,167,1566,35.64,63.87,165.4,17
2026-02-13T00:00:00Z,desktop,Chrome,Macintosh,WEB,269,236,73,793,39.35,62.43,89.6,5
2026-02-13T00:00:00Z,desktop,Safari,Macintosh,WEB,218,162,49,484,47.04,51.65,103.4,6
2026-02-13T00:00:00Z,mobile,Safari,iOS,WEB,388,273,82,1409,47.06,51.96,199.2,12
2026-02-13T00:00:00Z,mobile,Chrome,Android,WEB,234,169,68,810,48.33,51.61,167.2,7
2026-02-13T00:00:00Z,tablet,Safari,iOS,WEB,88,78,24,248,47.21,54.73,114.7,4
2026-02-14T00:00:00Z,desktop,Chrome,Windows,WEB,352,309,142,1494,49.27,49.6,148.8,10
2026-02-14T00:00:00Z,desktop,Chrome,Macintosh,WEB,209,166,51,776,41.1,60.85,154.5,4
2026-02-14T00:00:00Z,desktop,Safari,Macintosh,WEB,118,102,48,395,53.54,46.9,95.4,5
2026-02-14T00:00:00Z,mobile,Safari,iOS,WEB,238,172,60,981,43.28,55.66,201.3,9
2026-02-14T00:00:00Z,mobile,Chrome,Android,WEB,152,119,39,418,44.81,54.98,146.0,5
2026-02-14T00:00:00Z,tablet,Safari,iOS,WEB,54,38,13,134,39.47,59.13,83.8,1
2026-02-15T00:00:00Z,desktop,Chrome,Windows,WEB,383,309,152,1108,39.05,60.73,112.2,8
2026-02-15T00:00:00Z,desktop,Chrome,Macintosh,WEB,239,213,88,951,45.99,52.7,78.2,6
2026-02-15T00:00:00Z,desktop,Safari,Macintosh,WEB,167,118,49,744,52.82,45.58,95.4,6
2026-02-15T00:00:00Z,mobile,Safari,iOS,WEB,254,223,81,510,47.07,51.09,71.7,12
2026-02-15T00:00:00Z,mobile,Chrome,Android,WEB,195,139,50,697,50.46,49.35,163.3,7
2026-02-15T00:00:00Z,tablet,Safari,iOS,WEB,69,48,17,208,41.04,56.97,156.3,2
2026-02-16T00:00:00Z,desktop,Chrome,Windows,WEB,447,395,135,1219,48.59,51.15,161.3,10
2026-02-16T00:00:00Z,desktop,Chrome,Macintosh,WEB,232,207,62,610,44.31,56.12,176.4,9
2026-02-16T00:00:00Z,desktop,Safari,Macintosh,WEB,171,129,38,737,52.74,47.38,71.0,6
2026-02-16T00:00:00Z,mobile,Safari,iOS,WEB,313,239,89,820,38.01,62.03,177.8,13
2026-02-16T00:00:00Z,mobile,Chrome,Android,WEB,231,162,64,643,35.26,66.28,115.6,6
2026-02-16T00:00:00Z,tablet,Safari,iOS,WEB,78,64,22,246,49.49,51.86,135.9,3
2026-02-17T00:00:00Z,desktop,Chrome,Windows,WEB,520,467,164,1594,48.71,50.09,167.7,20
2026-02-17T00:00:00Z,desktop,Chrome,Macintosh,WEB,279,232,112,881,36.4,64.35,81.5,7
2026-02-17T00:00:00Z,desktop,Safari,Macintosh,WEB,207,179,73,484,41.96,59.51,162.2,8
2026-02-17T00:00:00Z,mobile,Safari,iOS,WEB,268,189,88,1050,51.58,47.02,214.8,9
2026-02-17T00:00:00Z,mobile,Chrome,Android,WEB,229,189,57,697,43.44,56.62,205.5,5
2026-02-17T00:00:00Z,tablet,Safari,iOS,WEB,88,67,31,235,46.82,53.72,107.8,2
2026-02-18T00:00:00Z,desktop,Chrome,Windows,WEB,447,378,115,1918,54.48,46.93,119.5,19
2026-02-18T00:00:00Z,desktop,Chrome,Macintosh,WEB,291,248,86,806,38.47,61.58,129.0,10
2026-02-18T00:00:00Z,desktop,Safari,Macintosh,WEB,162,140,56,613,54.8,44.22,131.7,7
2026-02-18T00:00:00Z,mobile,Safari,iOS,WEB,269,201,65,843,35.43,62.76,76.1,9
2026-02-18T00:00:00Z,mobile,Chrome,Android,WEB,236,174,74,1046,52.41,49.01,94.6,9
2026-02-18T00:00:00Z,tablet,Safari,iOS,WEB,72,55,26,279,40.4,60.07,153.0,2
2026-02-19T00:00:00Z,desktop,Chrome,Windows,WEB,494,388,155,1211,50.56,48.72,189.5,22
2026-02-19T00:00:00Z,desktop,Chrome,Macintosh,WEB,309,225,75,926,41.08,57.77,158.4,14
2026-02-19T00:00:00Z,desktop,Safari,Macintosh,WEB,209,187,78,519,41.35,60.15,194.3,9
2026-02-19T00:00:00Z,mobile,Safari,iOS,WEB,315,266,103,821,54.86,46.34,120.1,12
2026-02-19T00:00:00Z,mobile,Chrome,Android,WEB,231,188,73,930,44.74,53.47,109.2,4
2026-02-19T00:00:00Z,tablet,Safari,iOS,WEB,87,71,26,177,44.5,55.52,126.5,3
2026-02-20T00:00:00Z,desktop,Chrome,Windows,WEB,462,384,125,1844,51.49,49.87,84.0,16
2026-02-20T00:00:00Z,desktop,Chrome,Macintosh,WEB,276,201,69,686,53.96,45.1,163.0,8
2026-02-20T00:00:00Z,desktop,Safari,Macintosh,WEB,180,127,47,415,40.86,58.31,203.4,6
2026-02-20T00:00:00Z,mobile,Safari,iOS,WEB,307,241,76,1194,40.15,59.82,171.0,13
2026-02-20T00:00:00Z,mobile,Chrome,Android,WEB,249,217,69,927,40.03,58.76,75.1,9
2026-02-20T00:00:00Z,tablet,Safari,iOS,WEB,87,69,27,347,43.67,56.46,108.7,2
2026-02-21T00:00:00Z,desktop,Chrome,Windows,WEB,382,271,133,1054,39.22,61.36,120.5,18
2026-02-21T00:00:00Z,desktop,Chrome,Macintosh,WEB,206,162,60,598,38.23,62.98,168.5,6
2026-02-21T00:00:00Z,desktop,Safari,Macintosh,WEB,141,103,43,579,37.39,60.83,135.2,3
2026-02-21T00:00:00Z,mobile,Safari,iOS,WEB,255,197,66,698,53.89,47.8,204.6,8
2026-02-21T00:00:00Z,mobile,Chrome,Android,WEB,142,122,56,288,49.32,49.21,163.1,6
2026-02-21T00:00:00Z,tablet,Safari,iOS,WEB,49,41,13,202,52.33,46.27,187.8,1
2026-02-22T00:00:00Z,desktop,Chrome,Windows,WEB,292,244,110,1102,49.5,48.79,178.9,13
2026-02-22T00:00:00Z,desktop,Chrome,Macintosh,WEB,186,148,73,400,42.4,58.78,107.2,8
2026-02-22T00:00:00Z,desktop,Safari,Macintosh,WEB,138,119,51,552,53.91,46.49,127.0,5
2026-02-22T00:00:00Z,mobile,Safari,iOS,WEB,246,205,95,814,38.15,61.27,175.8,5
2026-02-22T00:00:00Z,mobile,Chrome,Android,WEB,147,114,45,366,43.14,56.66,118.9,4
2026-02-22T00:00:00Z,tablet,Safari,iOS,WEB,53,47,20,114,41.09,59.79,95.6,1
2026-02-23T00:00:00Z,desktop,Chrome,Windows,WEB,474,394,119,2043,54.22,45.06,206.6,12
2026-02-23T00:00:00Z,desktop,Chrome,Macintosh,WEB,317,252,123,1077,49.9,49.76,146.4,7
2026-02-23T00:00:00Z,desktop,Safari,Macintosh,WEB,171,141,47,757,51.24,48.46,136.2,5
2026-02-23T00:00:00Z,mobile,Safari,iOS,WEB,284,252,101,600,40.16,57.91,123.1,7
2026-02-23T00:00:00Z,mobile,Chrome,Android,WEB,248,205,75,1111,35.34,63.93,158.1,9
2026-02-23T00:00:00Z,tablet,Safari,iOS,WEB,83,67,31,257,39.77,58.32,72.5,3
2026-02-24T00:00:00Z,desktop,Chrome,Windows,WEB,515,368,110,1967,44.0,57.32,99.1,20
2026-02-24T00:00:00Z,desktop,Chrome,Macintosh,WEB,289,229,82,1139,40.19,61.81,145.4,8
2026-02-24T00:00:00Z,desktop,Safari,Macintosh,WEB,157,138,67,567,45.57,54.17,144.0,3
2026-02-24T00:00:00Z,mobile,Safari,iOS,WEB,276,226,81,904,43.07,58.66,155.4,7
2026-02-24T00:00:00Z,mobile,Chrome,Android,WEB,258,217,108,693,41.13,59.77,110.7,8
2026-02-24T00:00:00Z,tablet,Safari,iOS,WEB,86,69,21,303,38.69,60.51,143.0,2
2026-02-25T00:00:00Z,desktop,Chrome,Windows,WEB,435,382,121,925,42.78,57.57,172.9,11
2026-02-25T00:00:00Z,desktop,Chrome,Macintosh,WEB,279,213,99,1005,44.3,55.9,176.5,6
2026-02-25T00:00:00Z,desktop,Safari,Macintosh,WEB,183,152,63,608,42.9,56.35,181.7,8
2026-02-25T00:00:00Z,mobile,Safari,iOS,WEB,329,239,84,1297,44.62,55.36,171.1,7
2026-02-25T00:00:00Z,mobile,Chrome,Android,WEB,277,244,78,1032,53.63,46.7,75.3,10
2026-02-25T00:00:00Z,tablet,Safari,iOS,WEB,85,60,18,280,41.14,60.62,143.2,2
2026-02-26T00:00:00Z,desktop,Chrome,Windows,WEB,499,444,145,1659,52.29,46.73,112.3,10
2026-02-26T00:00:00Z,desktop,Chrome,Macintosh,WEB,301,251,101,620,47.94,53.7,122.6,12
2026-02-26T00:00:00Z,desktop,Safari,Macintosh,WEB,181,137,49,433,42.0,59.06,168.4,7
2026-02-26T00:00:00Z,mobile,Safari,iOS,WEB,330,285,111,836,49.5,52.13,109.8,7
2026-02-26T00:00:00Z,mobile,Chrome,Android,WEB,192,154,55,581,53.5,47.91,202.2,8
2026-02-26T00:00:00Z,tablet,Safari,iOS,WEB,78,60,28,259,39.07,59.31,174.4,1
2026-02-27T00:00:00Z,desktop,Chrome,Windows,WEB,474,393,141,1054,45.38,55.79,149.8,18
2026-02-27T00:00:00Z,desktop,Chrome,Macintosh,WEB,235,177,60,579,48.6,50.86,170.4,8
2026-02-27T00:00:00Z,desktop,Safari,Macintosh,WEB,159,127,49,652,43.85,56.75,133.5,6
2026-02-27T00:00:00Z,mobile,Safari,iOS,WEB,281,224,83,1205,47.1,51.17,111.9,7
2026-02-27T00:00:00Z,mobile,Chrome,Android,WEB,198,150,51,718,50.67,49.29,195.7,4
2026-02-27T00:00:00Z,tablet,Safari,iOS,WEB,69,58,23,185,41.71,59.52,75.3,1
2026-02-28T00:00:00Z,desktop,Chrome,Windows,WEB,364,314,151,891,53.54,46.72,175.0,15
2026-02-28T00:00:00Z,desktop,Chrome,Macintosh,WEB,202,151,55,867,40.86,57.24,179.2,9
2026-02-28T00:00:00Z,desktop,Safari,Macintosh,WEB,145,114,50,514,40.82,59.18,196.4,4
2026-02-28T00:00:00Z,mobile,Safari,iOS,WEB,261,225,98,775,40.23,60.16,215.3,11
2026-02-28T00:00:00Z,mobile,Chrome,Android,WEB,185,155,65,823,41.44,60.35,164.0,7
2026-02-28T00:00:00Z,tablet,Safari,iOS,WEB,63,44,15,200,50.17,48.08,170.6,3
2026-03-01T00:00:00Z,desktop,Chrome,Windows,WEB,380,272,94,1137,47.19,53.28,111.5,14
2026-03-01T00:00:00Z,desktop,Chrome,Macintosh,WEB,208,176,61,812,35.41,65.43,153.1,6
2026-03-01T00:00:00Z,desktop,Safari,Macintosh,WEB,131,94,29,367,36.42,61.73,214.6,4
2026-03-01T00:00:00Z,mobile,Safari,iOS,WEB,281,247,110,893,52.62,48.4,129.0,6
2026-03-01T00:00:00Z,mobile,Chrome,Android,WEB,174,129,44,629,41.13,59.12,152.2,8
2026-03-01T00:00:00Z,tablet,Safari,iOS,WEB,68,48,15,203,44.72,56.79,153.3,2
2026-03-02T00:00:00Z,desktop,Chrome,Windows,WEB,477,366,119,1967,37.37,61.87,81.3,23
2026-03-02T00:00:00Z,desktop,Chrome,Macintosh,WEB,270,211,79,896,43.1,55.17,155.1,11
2026-03-02T00:00:00Z,desktop,Safari,Macintosh,WEB,215,152,56,785,44.19,56.45,212.4,5
2026-03-02T00:00:00Z,mobile,Safari,iOS,WEB,284,220,81,767,35.66,62.56,76.5,11
2026-03-02T00:00:00Z,mobile,Chrome,Android,WEB,276,217,85,1037,42.43,57.4,208.4,9
2026-03-02T00:00:00Z,tablet,Safari,iOS,WEB,81,70,32,296,37.3,62.07,203.1,3
2026-03-03T00:00:00Z,desktop,Chrome,Windows,WEB,410,320,110,893,47.68,54.05,207.0,19
2026-03-03T00:00:00Z,desktop,Chrome,Macintosh,WEB,283,238,87,888,42.04,57.98,120.8,8
2026-03-03T00:00:00Z,desktop,Safari,Macintosh,WEB,160,116,50,452,54.06,44.67,140.4,6
2026-03-03T00:00:00Z,mobile,Safari,iOS,WEB,339,256,114,1443,51.77,48.23,108.4,14
2026-03-03T00:00:00Z,mobile,Chrome,Android,WEB,224,168,69,965,35.6,63.52,91.1,10
2026-03-03T00:00:00Z,tablet,Safari,iOS,WEB,83,72,29,369,37.25,64.63,129.8,2
2026-03-04T00:00:00Z,desktop,Chrome,Windows,WEB,434,355,161,1949,37.42,63.93,107.7,19
2026-03-04T00:00:00Z,desktop,Chrome,Macintosh,WEB,315,255,92,998,48.71,50.58,177.7,6
2026-03-04T00:00:00Z,desktop,Safari,Macintosh,WEB,195,147,70,611,51.18,50.37,110.0,6
2026-03-04T00:00:00Z,mobile,Safari,iOS,WEB,355,258,93,1092,37.11,62.97,74.3,9
2026-03-04T00:00:00Z,mobile,Chrome,Android,WEB,236,187,74,887,44.24,57.73,122.0,5
2026-03-04T00:00:00Z,tablet,Safari,iOS,WEB,85,70,32,373,51.11,49.78,119.5,3
2026-03-05T00:00:00Z,desktop,Chrome,Windows,WEB,452,380,140,1294,43.51,54.85,176.4,12
2026-03-05T00:00:00Z,desktop,Chrome,Macintosh,WEB,309,256,93,704,44.65,55.78,160.8,7
2026-03-05T00:00:00Z,desktop,Safari,Macintosh,WEB,184,133,64,527,53.13,48.48,157.2,4
2026-03-05T00:00:00Z,mobile,Safari,iOS,WEB,316,246,106,1315,35.02,65.71,215.6,14
2026-03-05T00:00:00Z,mobile,Chrome,Android,WEB,272,214,72,618,43.34,54.74,116.7,13
2026-03-05T00:00:00Z,tablet,Safari,iOS,WEB,73,54,21,232,50.9,48.75,77.0,1
2026-03-06T00:00:00Z,desktop,Chrome,Windows,WEB,457,352,109,1990,50.45,49.86,111.7,16
2026-03-06T00:00:00Z,desktop,Chrome,Macintosh,WEB,287,234,77,726,45.43,56.44,191.8,6
2026-03-06T00:00:00Z,desktop,Safari,Macintosh,WEB,195,138,50,678,49.47,51.19,166.7,8
2026-03-06T00:00:00Z,mobile,Safari,iOS,WEB,322,275,98,992,49.03,50.48,128.9,14
2026-03-06T00:00:00Z,mobile,Chrome,Android,WEB,239,185,81,687,54.64,46.57,135.6,8
2026-03-06T00:00:00Z,tablet,Safari,iOS,WEB,84,74,29,359,54.27,45.01,90.5,1
2026-03-07T00:00:00Z,desktop,Chrome,Windows,WEB,357,313,138,1049,52.91,45.23,118.7,12
2026-03-07T00:00:00Z,desktop,Chrome,Macintosh,WEB,212,174,61,715,36.51,64.91,112.3,4
2026-03-07T00:00:00Z,desktop,Safari,Macintosh,WEB,132,99,42,322,50.13,48.12,123.0,3
2026-03-07T00:00:00Z,mobile,Safari,iOS,WEB,195,152,48,781,43.96,56.93,149.2,9
2026-03-07T00:00:00Z,mobile,Chrome,Android,WEB,163,145,46,715,47.34,51.02,95.2,5
2026-03-07T00:00:00Z,tablet,Safari,iOS,WEB,57,50,19,118,42.64,57.92,183.8,1
2026-03-08T00:00:00Z,desktop,Chrome,Windows,WEB,381,331,159,1026,50.21,50.5,174.4,11
2026-03-08T00:00:00Z,desktop,Chrome,Macintosh,WEB,181,152,54,481,47.14,53.84,139.5,5
2026-03-08T00:00:00Z,desktop,Safari,Macintosh,WEB,131,113,54,494,45.92,53.91,115.1,3
2026-03-08T00:00:00Z,mobile,Safari,iOS,WEB,236,174,67,677,40.6,60.58,154.8,6
2026-03-08T00:00:00Z,mobile,Chrome,Android,WEB,146,104,36,636,52.45,49.05,131.1,4
2026-03-08T00:00:00Z,tablet,Safari,iOS,WEB,50,36,14,134,40.08,59.84,95.6,1
2026-03-09T00:00:00Z,desktop,Chrome,Windows,WEB,507,377,153,1799,44.66,56.34,192.5,22
2026-03-09T00:00:00Z,desktop,Chrome,Macintosh,WEB,319,252,111,808,53.55,47.97,114.0,11
2026-03-09T00:00:00Z,desktop,Safari,Macintosh,WEB,179,155,59,601,49.65,50.51,204.9,6
2026-03-09T00:00:00Z,mobile,Safari,iOS,WEB,308,255,94,1244,39.01,61.08,88.1,8
2026-03-09T00:00:00Z,mobile,Chrome,Android,WEB,274,233,91,1057,47.33,53.04,170.5,8
2026-03-09T00:00:00Z,tablet,Safari,iOS,WEB,86,67,26,284,44.33,54.0,210.6,2
2026-03-10T00:00:00Z,desktop,Chrome,Windows,WEB,515,446,210,2158,38.12,61.8,198.5,17
2026-03-10T00:00:00Z,desktop,Chrome,Macintosh,WEB,264,223,97,883,54.4,45.9,123.4,7
2026-03-10T00:00:00Z,desktop,Safari,Macintosh,WEB,222,155,59,769,52.97,48.39,202.0,6
2026-03-10T00:00:00Z,mobile,Safari,iOS,WEB,322,231,104,761,54.33,44.29,215.5,14
2026-03-10T00:00:00Z,mobile,Chrome,Android,WEB,244,215,74,1066,51.26,48.98,121.7,7
2026-03-10T00:00:00Z,tablet,Safari,iOS,WEB,82,58,22,215,41.68,57.99,167.6,2
2026-03-11T00:00:00Z,desktop,Chrome,Windows,WEB,429,340,158,954,39.67,62.06,136.9,19
2026-03-11T00:00:00Z,desktop,Chrome,Macintosh,WEB,318,261,99,1040,40.67,60.63,104.1,13
2026-03-11T00:00:00Z,desktop,Safari,Macintosh,WEB,222,183,79,904,43.31,57.17,75.8,6
2026-03-11T00:00:00Z,mobile,Safari,iOS,WEB,319,270,95,878,36.53,65.17,90.7,14
