date,event_name,event_count,total_users,event_count_per_user,event_value,conversions,total_revenue
2025-09-13T00:00:00Z,begin_checkout,104,53,1.96,0.0,0,0.0
2025-09-13T00:00:00Z,view_item,419,131,3.2,0.0,0,0.0
2025-09-14T00:00:00Z,page_view,1756,1011,1.74,0.0,0,0.0
2025-09-14T00:00:00Z,scroll,940,507,1.85,0.0,0,0.0
2025-09-14T00:00:00Z,click,661,392,1.69,0.0,0,0.0
2025-09-14T00:00:00Z,sign_up,265,163,1.63,0.0,35,0.0
2025-09-14T00:00:00Z,purchase,140,75,1.87,262.59,17,616.69
2025-09-14T00:00:00Z,add_to_cart,174,76,2.29,171.77,0,0.0
2025-09-14T00:00:00Z,begin_checkout,141,88,1.6,0.0,0,0.0
2025-09-14T00:00:00Z,view_item,464,286,1.62,0.0,0,0.0
2025-09-15T00:00:00Z,page_view,3301,1170,2.82,0.0,0,0.0
2025-09-15T00:00:00Z,scroll,1447,654,2.21,0.0,0,0.0
2025-09-15T00:00:00Z,click,1135,527,2.15,0.0,0,0.0
2025-09-15T00:00:00Z,sign_up,373,226,1.65,0.0,44,0.0
2025-09-15T00:00:00Z,purchase,214,96,2.23,248.89,29,1530.87
2025-09-15T00:00:00Z,add_to_cart,270,143,1.89,366.14,0,0.0
2025-09-15T00:00:00Z,begin_checkout,222,71,3.13,0.0,0,0.0
2025-09-15T00:00:00Z,view_item,852,525,1.62,0.0,0,0.0
2025-09-16T00:00:00Z,page_view,2906,1442,2.02,0.0,0,0.0
2025-09-16T00:00:00Z,scroll,1331,535,2.49,0.0,0,0.0
2025-09-16T00:00:00Z,click,942,362,2.6,0.0,0,0.0
2025-09-16T00:00:00Z,sign_up,309,150,2.06,0.0,48,0.0
2025-09-16T00:00:00Z,purchase,182,68,2.68,304.36,33,1054.72
2025-09-16T00:00:00Z,add_to_cart,283,113,2.5,524.39,0,0.0
2025-09-16T00:00:00Z,begin_checkout,230,107,2.15,0.0,0,0.0
2025-09-16T00:00:00Z,view_item,705,354,1.99,0.0,0,0.0
2025-09-17T00:00:00Z,page_view,3094,1974,1.57,0.0,0,0.0
2025-09-17T00:00:00Z,scroll,1538,883,1.74,0.0,0,0.0
2025-09-17T00:00:00Z,click,981,611,1.61,0.0,0,0.0
2025-09-17T00:00:00Z,sign_up,373,227,1.64,0.0,49,0.0
2025-09-17T00:00:00Z,purchase,199,116,1.72,310.48,33,1365.48
2025-09-17T00:00:00Z,add_to_cart,307,171,1.8,606.53,0,0.0
2025-09-17T00:00:00Z,begin_checkout,185,110,1.68,0.0,0,0.0
2025-09-17T00:00:00Z,view_item,655,303,2.16,0.0,0,0.0
2025-09-18T00:00:00Z,page_view,2239,845,2.65,0.0,0,0.0
2025-09-18T00:00:00Z,scroll,1060,552,1.92,0.0,0,0.0
2025-09-18T00:00:00Z,click,957,574,1.67,0.0,0,0.0
2025-09-18T00:00:00Z,sign_up,249,139,1.79,0.0,42,0.0
2025-09-18T00:00:00Z,purchase,175,99,1.77,138.92,27,1578.58
2025-09-18T00:00:00Z,add_to_cart,248,75,3.31,133.09,0,0.0
2025-09-18T00:00:00Z,begin_checkout,159,99,1.61,0.0,0,0.0
2025-09-18T00:00:00Z,view_item,593,293,2.02,0.0,0,0.0
2025-09-19T00:00:00Z,page_view,2758,1509,1.83,0.0,0,0.0
2025-09-19T00:00:00Z,scroll,1359,694,1.96,0.0,0,0.0
2025-09-19T00:00:00Z,click,1067,515,2.07,0.0,0,0.0
2025-09-19T00:00:00Z,sign_up,290,178,1.63,0.0,49,0.0
2025-09-19T00:00:00Z,purchase,175,77,2.27,300.77,25,1030.29
2025-09-19T00:00:00Z,add_to_cart,281,125,2.25,216.89,0,0.0
2025-09-19T00:00:00Z,begin_checkout,182,70,2.6,0.0,0,0.0
2025-09-19T00:00:00Z,view_item,640,357,1.79,0.0,0,0.0
2025-09-20T00:00:00Z,page_view,1458,675,2.16,0.0,0,0.0
2025-09-20T00:00:00Z,scroll,827,467,1.77,0.0,0,0.0
2025-09-20T00:00:00Z,click,572,394,1.45,0.0,0,0.0
2025-09-20T00:00:00Z,sign_up,193,68,2.84,0.0,29,0.0
2025-09-20T00:00:00Z,purchase,116,52,2.23,141.25,19,938.97
2025-09-20T00:00:00Z,add_to_cart,138,45,3.07,232.35,0,0.0
2025-09-20T00:00:00Z,begin_checkout,133,72,1.85,0.0,0,0.0
2025-09-20T00:00:00Z,view_item,440,247,1.78,0.0,0,0.0
2025-09-21T00:00:00Z,page_view,1723,1203,1.43,0.0,0,0.0
2025-09-21T00:00:00Z,scroll,937,579,1.62,0.0,0,0.0
2025-09-21T00:00:00Z,click,689,358,1.92,0.0,0,0.0
2025-09-21T00:00:00Z,sign_up,199,120,1.66,0.0,31,0.0
2025-09-21T00:00:00Z,purchase,114,79,1.44,95.7,15,687.69
2025-09-21T00:00:00Z,add_to_cart,169,87,1.94,156.05,0,0.0
2025-09-21T00:00:00Z,begin_checkout,116,49,2.37,0.0,0,0.0
2025-09-21T00:00:00Z,view_item,393,128,3.07,0.0,0,0.0
2025-09-22T00:00:00Z,page_view,3074,1847,1.66,0.0,0,0.0
2025-09-22T00:00:00Z,scroll,1494,497,3.01,0.0,0,0.0
2025-09-22T00:00:00Z,click,1167,443,2.63,0.0,0,0.0
2025-09-22T00:00:00Z,sign_up,334,193,1.73,0.0,50,0.0
2025-09-22T00:00:00Z,purchase,207,133,1.56,169.93,28,1265.73
2025-09-22T00:00:00Z,add_to_cart,276,181,1.52,291.39,0,0.0
2025-09-22T00:00:00Z,begin_checkout,197,60,3.28,0.0,0,0.0
2025-09-22T00:00:00Z,view_item,796,448,1.78,0.0,0,0.0
2025-09-23T00:00:00Z,page_view,1991,956,2.08,0.0,0,0.0
2025-09-23T00:00:00Z,scroll,1082,646,1.67,0.0,0,0.0
2025-09-23T00:00:00Z,click,821,317,2.59,0.0,0,0.0
2025-09-23T00:00:00Z,sign_up,271,83,3.27,0.0,40,0.0
2025-09-23T00:00:00Z,purchase,150,101,1.49,209.95,22,829.97
2025-09-23T00:00:00Z,add_to_cart,243,144,1.69,451.24,0,0.0
2025-09-23T00:00:00Z,begin_checkout,140,51,2.75,0.0,0,0.0
2025-09-23T00:00:00Z,view_item,592,189,3.13,0.0,0,0.0
2025-09-24T00:00:00Z,page_view,2249,1332,1.69,0.0,0,0.0
2025-09-24T00:00:00Z,scroll,1262,770,1.64,0.0,0,0.0
2025-09-24T00:00:00Z,click,955,358,2.67,0.0,0,0.0
2025-09-24T00:00:00Z,sign_up,283,197,1.44,0.0,48,0.0
2025-09-24T00:00:00Z,purchase,181,69,2.62,256.77,24,1414.94
2025-09-24T00:00:00Z,add_to_cart,215,81,2.65,374.93,0,0.0
2025-09-24T00:00:00Z,begin_checkout,169,74,2.28,0.0,0,0.0
2025-09-24T00:00:00Z,view_item,658,303,2.17,0.0,0,0.0
2025-09-25T00:00:00Z,page_view,3237,1093,2.96,0.0,0,0.0
2025-09-25T00:00:00Z,scroll,1261,380,3.32,0.0,0,0.0
2025-09-25T00:00:00Z,click,1107,703,1.57,0.0,0,0.0
2025-09-25T00:00:00Z,sign_up,357,157,2.27,0.0,44,0.0
2025-09-25T00:00:00Z,purchase,214,137,1.56,315.35,26,1230.59
2025-09-25T00:00:00Z,add_to_cart,300,176,1.7,570.99,0,0.0
2025-09-25T00:00:00Z,begin_checkout,204,104,1.96,0.0,0,0.0
2025-09-25T00:00:00Z,view_item,652,268,2.43,0.0,0,0.0
2025-09-26T00:00:00Z,page_view,3091,1724,1.79,0.0,0,0.0
2025-09-26T00:00:00Z,scroll,1561,984,1.59,0.0,0,0.0
2025-09-26T00:00:00Z,click,1260,659,1.91,0.0,0,0.0
2025-09-26T00:00:00Z,sign_up,383,168,2.28,0.0,52,0.0
2025-09-26T00:00:00Z,purchase,246,102,2.41,275.44,26,1231.46
2025-09-26T00:00:00Z,add_to_cart,314,162,1.94,470.95,0,0.0
2025-09-26T00:00:00Z,begin_checkout,207,82,2.52,0.0,0,0.0
2025-09-26T00:00:00Z,view_item,648,383,1.69,0.0,0,0.0
2025-09-27T00:00:00Z,page_view,1649,1010,1.63,0.0,0,0.0
2025-09-27T00:00:00Z,scroll,817,470,1.74,0.0,0,0.0
2025-09-27T00:00:00Z,click,625,196,3.19,0.0,0,0.0
2025-09-27T00:00:00Z,sign_up,177,89,1.99,0.0,31,0.0
2025-09-27T00:00:00Z,purchase,122,70,1.74,75.64,19,716.59
2025-09-27T00:00:00Z,add_to_cart,131,44,2.98,142.33,0,0.0
2025-09-27T00:00:00Z,begin_checkout,107,44,2.43,0.0,0,0.0
2025-09-27T00:00:00Z,view_item,365,120,3.04,0.0,0,0.0
2025-09-28T00:00:00Z,page_view,2463,1204,2.05,0.0,0,0.0
2025-09-28T00:00:00Z,scroll,1042,541,1.93,0.0,0,0.0
2025-09-28T00:00:00Z,click,883,265,3.33,0.0,0,0.0
2025-09-28T00:00:00Z,sign_up,239,103,2.32,0.0,35,0.0
2025-09-28T00:00:00Z,purchase,145,46,3.15,149.65,17,606.83
2025-09-28T00:00:00Z,add_to_cart,204,103,1.98,127.91,0,0.0
2025-09-28T00:00:00Z,begin_checkout,152,100,1.52,0.0,0,0.0
2025-09-28T00:00:00Z,view_item,562,272,2.07,0.0,0,0.0
2025-09-29T00:00:00Z,page_view,2306,1065,2.17,0.0,0,0.0
2025-09-29T00:00:00Z,scroll,997,425,2.35,0.0,0,0.0
2025-09-29T00:00:00Z,click,964,616,1.56,0.0,0,0.0
2025-09-29T00:00:00Z,sign_up,297,133,2.23,0.0,41,0.0
2025-09-29T00:00:00Z,purchase,149,88,1.69,112.09,23,1371.04
2025-09-29T00:00:00Z,add_to_cart,248,149,1.66,460.82,0,0.0
2025-09-29T00:00:00Z,begin_checkout,171,79,2.16,0.0,0,0.0
2025-09-29T00:00:00Z,view_item,507,305,1.66,0.0,0,0.0
2025-09-30T00:00:00Z,page_view,1934,1157,1.67,0.0,0,0.0
2025-09-30T00:00:00Z,scroll,834,571,1.46,0.0,0,0.0
2025-09-30T00:00:00Z,click,760,432,1.76,0.0,0,0.0
2025-09-30T00:00:00Z,sign_up,231,102,2.26,0.0,48,0.0
2025-09-30T00:00:00Z,purchase,139,79,1.76,204.55,24,1209.7
2025-09-30T00:00:00Z,add_to_cart,169,117,1.44,245.21,0,0.0
2025-09-30T00:00:00Z,begin_checkout,137,59,2.32,0.0,0,0.0
2025-09-30T00:00:00Z,view_item,515,190,2.71,0.0,0,0.0
2025-10-01T00:00:00Z,page_view,2638,1830,1.44,0.0,0,0.0
2025-10-01T00:00:00Z,scroll,1043,497,2.1,0.0,0,0.0
2025-10-01T00:00:00Z,click,1006,371,2.71,0.0,0,0.0
2025-10-01T00:00:00Z,sign_up,287,149,1.93,0.0,42,0.0
2025-10-01T00:00:00Z,purchase,168,107,1.57,136.36,22,924.18
2025-10-01T00:00:00Z,add_to_cart,227,147,1.54,237.31,0,0.0
2025-10-01T00:00:00Z,begin_checkout,193,84,2.3,0.0,0,0.0
2025-10-01T00:00:00Z,view_item,563,187,3.01,0.0,0,0.0
2025-10-02T00:00:00Z,page_view,2464,1445,1.71,0.0,0,0.0
2025-10-02T00:00:00Z,scroll,1373,736,1.87,0.0,0,0.0
2025-10-02T00:00:00Z,click,901,346,2.6,0.0,0,0.0
2025-10-02T00:00:00Z,sign_up,335,187,1.79,0.0,38,0.0
2025-10-02T00:00:00Z,purchase,234,74,3.16,282.66,26,1317.55
2025-10-02T00:00:00Z,add_to_cart,281,87,3.23,344.67,0,0.0
2025-10-02T00:00:00Z,begin_checkout,229,149,1.54,0.0,0,0.0
2025-10-02T00:00:00Z,view_item,585,350,1.67,0.0,0,0.0
2025-10-03T00:00:00Z,page_view,2316,1487,1.56,0.0,0,0.0
2025-10-03T00:00:00Z,scroll,1036,337,3.07,0.0,0,0.0
2025-10-03T00:00:00Z,click,936,446,2.1,0.0,0,0.0
2025-10-03T00:00:00Z,sign_up,285,91,3.13,0.0,51,0.0
2025-10-03T00:00:00Z,purchase,192,68,2.82,311.88,30,1066.37
2025-10-03T00:00:00Z,add_to_cart,219,135,1.62,348.44,0,0.0
2025-10-03T00:00:00Z,begin_checkout,191,77,2.48,0.0,0,0.0
2025-10-03T00:00:00Z,view_item,599,245,2.44,0.0,0,0.0
2025-10-04T00:00:00Z,page_view,2056,823,2.5,0.0,0,0.0
2025-10-04T00:00:00Z,scroll,881,380,2.32,0.0,0,0.0
2025-10-04T00:00:00Z,click,665,299,2.22,0.0,0,0.0
2025-10-04T00:00:00Z,sign_up,242,117,2.07,0.0,33,0.0
2025-10-04T00:00:00Z,purchase,137,59,2.32,228.78,22,1187.94
2025-10-04T00:00:00Z,add_to_cart,197,116,1.7,339.97,0,0.0
2025-10-04T00:00:00Z,begin_checkout,143,77,1.86,0.0,0,0.0
2025-10-04T00:00:00Z,view_item,553,257,2.15,0.0,0,0.0
2025-10-05T00:00:00Z,page_view,1651,663,2.49,0.0,0,0.0
2025-10-05T00:00:00Z,scroll,947,324,2.92,0.0,0,0.0
2025-10-05T00:00:00Z,click,653,349,1.87,0.0,0,0.0
2025-10-05T00:00:00Z,sign_up,188,125,1.5,0.0,32,0.0
2025-10-05T00:00:00Z,purchase,126,69,1.83,130.85,21,1208.26
2025-10-05T00:00:00Z,add_to_cart,190,126,1.51,179.04,0,0.0
2025-10-05T00:00:00Z,begin_checkout,124,81,1.53,0.0,0,0.0
2025-10-05T00:00:00Z,view_item,470,178,2.64,0.0,0,0.0
2025-10-06T00:00:00Z,page_view,2315,954,2.43,0.0,0,0.0
2025-10-06T00:00:00Z,scroll,1253,705,1.78,0.0,0,0.0
2025-10-06T00:00:00Z,click,873,344,2.54,0.0,0,0.0
2025-10-06T00:00:00Z,sign_up,277,121,2.29,0.0,51,0.0
2025-10-06T00:00:00Z,purchase,180,88,2.05,257.49,30,1611.69
2025-10-06T00:00:00Z,add_to_cart,214,90,2.38,228.88,0,0.0
2025-10-06T00:00:00Z,begin_checkout,179,67,2.67,0.0,0,0.0
2025-10-06T00:00:00Z,view_item,606,367,1.65,0.0,0,0.0
2025-10-07T00:00:00Z,page_view,2827,1596,1.77,0.0,0,0.0
2025-10-07T00:00:00Z,scroll,1310,545,2.4,0.0,0,0.0
2025-10-07T00:00:00Z,click,1063,601,1.77,0.0,0,0.0
2025-10-07T00:00:00Z,sign_up,336,110,3.05,0.0,50,0.0
2025-10-07T00:00:00Z,purchase,211,146,1.45,275.64,29,1520.44
2025-10-07T00:00:00Z,add_to_cart,272,154,1.77,442.69,0,0.0
2025-10-07T00:00:00Z,begin_checkout,164,94,1.74,0.0,0,0.0
2025-10-07T00:00:00Z,view_item,621,429,1.45,0.0,0,0.0
2025-10-08T00:00:00Z,page_view,2947,1050,2.81,0.0,0,0.0
2025-10-08T00:00:00Z,scroll,1269,840,1.51,0.0,0,0.0
2025-10-08T00:00:00Z,click,1096,559,1.96,0.0,0,0.0
2025-10-08T00:00:00Z,sign_up,320,154,2.08,0.0,52,0.0
2025-10-08T00:00:00Z,purchase,180,91,1.98,263.89,29,1010.28
2025-10-08T00:00:00Z,add_to_cart,268,84,3.19,439.02,0,0.0
2025-10-08T00:00:00Z,begin_checkout,184,96,1.92,0.0,0,0.0
2025-10-08T00:00:00Z,view_item,722,497,1.45,0.0,0,0.0
2025-10-09T00:00:00Z,page_view,3068,1664,1.84,0.0,0,0.0
2025-10-09T00:00:00Z,scroll,1241,438,2.83,0.0,0,0.0
2025-10-09T00:00:00Z,click,1123,582,1.93,0.0,0,0.0
2025-10-09T00:00:00Z,sign_up,336,105,3.2,0.0,46,0.0
2025-10-09T00:00:00Z,purchase,210,106,1.98,187.99,28,901.41
2025-10-09T00:00:00Z,add_to_cart,329,182,1.81,608.35,0,0.0
2025-10-09T00:00:00Z,begin_checkout,211,83,2.54,0.0,0,0.0
2025-10-09T00:00:00Z,view_item,774,452,1.71,0.0,0,0.0
2025-10-10T00:00:00Z,page_view,2192,1086,2.02,0.0,0,0.0
2025-10-10T00:00:00Z,scroll,1149,414,2.78,0.0,0,0.0
2025-10-10T00:00:00Z,click,856,480,1.78,0.0,0,0.0
2025-10-10T00:00:00Z,sign_up,300,135,2.22,0.0,45,0.0
2025-10-10T00:00:00Z,purchase,157,47,3.34,198.67,23,1223.79
2025-10-10T00:00:00Z,add_to_cart,206,131,1.57,145.1,0,0.0
2025-10-10T00:00:00Z,begin_checkout,197,89,2.21,0.0,0,0.0
2025-10-10T00:00:00Z,view_item,633,318,1.99,0.0,0,0.0
2025-10-11T00:00:00Z,page_view,1844,1273,1.45,0.0,0,0.0
2025-10-11T00:00:00Z,scroll,1087,755,1.44,0.0,0,0.0
2025-10-11T00:00:00Z,click,658,365,1.8,0.0,0,0.0
2025-10-11T00:00:00Z,sign_up,258,93,2.77,0.0,35,0.0
2025-10-11T00:00:00Z,purchase,129,85,1.52,149.64,18,949.26
2025-10-11T00:00:00Z,add_to_cart,191,94,2.03,218.18,0,0.0
2025-10-11T00:00:00Z,begin_checkout,164,76,2.16,0.0,0,0.0
2025-10-11T00:00:00Z,view_item,550,320,1.72,0.0,0,0.0
2025-10-12T00:00:00Z,page_view,2090,665,3.14,0.0,0,0.0
2025-10-12T00:00:00Z,scroll,1077,412,2.61,0.0,0,0.0
2025-10-12T00:00:00Z,click,793,535,1.48,0.0,0,0.0
2025-10-12T00:00:00Z,sign_up,272,101,2.69,0.0,32,0.0
2025-10-12T00:00:00Z,purchase,167,80,2.09,178.9,19,624.63
2025-10-12T00:00:00Z,add_to_cart,189,102,1.85,322.6,0,0.0
2025-10-12T00:00:00Z,begin_checkout,179,75,2.39,0.0,0,0.0
2025-10-12T00:00:00Z,view_item,570,356,1.6,0.0,0,0.0
2025-10-13T00:00:00Z,page_view,2599,1393,1.87,0.0,0,0.0
2025-10-13T00:00:00Z,scroll,1238,413,3.0,0.0,0,0.0
2025-10-13T00:00:00Z,click,1123,593,1.89,0.0,0,0.0
2025-10-13T00:00:00Z,sign_up,303,120,2.52,0.0,50,0.0
2025-10-13T00:00:00Z,purchase,203,138,1.47,222.6,31,1274.36
2025-10-13T00:00:00Z,add_to_cart,268,122,2.2,352.4,0,0.0
2025-10-13T00:00:00Z,begin_checkout,172,78,2.21,0.0,0,0.0
2025-10-13T00:00:00Z,view_item,613,237,2.59,0.0,0,0.0
2025-10-14T00:00:00Z,page_view,2733,1315,2.08,0.0,0,0.0
2025-10-14T00:00:00Z,scroll,1210,483,2.51,0.0,0,0.0
2025-10-14T00:00:00Z,click,1056,492,2.15,0.0,0,0.0
2025-10-14T00:00:00Z,sign_up,350,166,2.11,0.0,46,0.0
2025-10-14T00:00:00Z,purchase,195,130,1.5,371.4,32,1125.66
2025-10-14T00:00:00Z,add_to_cart,254,156,1.63,408.2,0,0.0
2025-10-14T00:00:00Z,begin_checkout,180,75,2.4,0.0,0,0.0
2025-10-14T00:00:00Z,view_item,617,241,2.56,0.0,0,0.0
2025-10-15T00:00:00Z,page_view,1840,634,2.9,0.0,0,0.0
2025-10-15T00:00:00Z,scroll,995,488,2.04,0.0,0,0.0
2025-10-15T00:00:00Z,click,744,396,1.88,0.0,0,0.0
2025-10-15T00:00:00Z,sign_up,267,170,1.57,0.0,49,0.0
2025-10-15T00:00:00Z,purchase,141,86,1.64,166.69,24,1178.96
2025-10-15T00:00:00Z,add_to_cart,223,128,1.74,131.16,0,0.0
2025-10-15T00:00:00Z,begin_checkout,144,100,1.44,0.0,0,0.0
2025-10-15T00:00:00Z,view_item,544,285,1.91,0.0,0,0.0
2025-10-16T00:00:00Z,page_view,3391,1876,1.81,0.0,0,0.0
2025-10-16T00:00:00Z,scroll,1629,733,2.22,0.0,0,0.0
2025-10-16T00:00:00Z,click,1224,594,2.06,0.0,0,0.0
2025-10-16T00:00:00Z,sign_up,388,144,2.69,0.0,46,0.0
2025-10-16T00:00:00Z,purchase,235,88,2.67,419.07,32,1624.71
2025-10-16T00:00:00Z,add_to_cart,349,159,2.19,350.45,0,0.0
2025-10-16T00:00:00Z,begin_checkout,212,68,3.12,0.0,0,0.0
2025-10-16T00:00:00Z,view_item,682,409,1.67,0.0,0,0.0
2025-10-17T00:00:00Z,page_view,2355,1073,2.19,0.0,0,0.0
2025-10-17T00:00:00Z,scroll,1194,793,1.51,0.0,0,0.0
2025-10-17T00:00:00Z,click,809,559,1.45,0.0,0,0.0
2025-10-17T00:00:00Z,sign_up,304,94,3.23,0.0,45,0.0
2025-10-17T00:00:00Z,purchase,190,71,2.68,301.86,26,850.29
2025-10-17T00:00:00Z,add_to_cart,234,161,1.45,375.56,0,0.0
2025-10-17T00:00:00Z,begin_checkout,175,103,1.7,0.0,0,0.0
2025-10-17T00:00:00Z,view_item,613,351,1.75,0.0,0,0.0
2025-10-18T00:00:00Z,page_view,1943,714,2.72,0.0,0,0.0
2025-10-18T00:00:00Z,scroll,1000,471,2.12,0.0,0,0.0
2025-10-18T00:00:00Z,click,826,324,2.55,0.0,0,0.0
2025-10-18T00:00:00Z,sign_up,261,88,2.97,0.0,32,0.0
2025-10-18T00:00:00Z,purchase,139,94,1.48,218.06,16,810.26
2025-10-18T00:00:00Z,add_to_cart,224,107,2.09,279.59,0,0.0
2025-10-18T00:00:00Z,begin_checkout,164,82,2.0,0.0,0,0.0
2025-10-18T00:00:00Z,view_item,519,288,1.8,0.0,0,0.0
2025-10-19T00:00:00Z,page_view,1552,631,2.46,0.0,0,0.0
2025-10-19T00:00:00Z,scroll,972,544,1.79,0.0,0,0.0
2025-10-19T00:00:00Z,click,578,360,1.61,0.0,0,0.0
2025-10-19T00:00:00Z,sign_up,241,161,1.5,0.0,36,0.0
2025-10-19T00:00:00Z,purchase,142,80,1.77,233.24,21,723.08
2025-10-19T00:00:00Z,add_to_cart,203,107,1.9,317.38,0,0.0
2025-10-19T00:00:00Z,begin_checkout,134,42,3.19,0.0,0,0.0
2025-10-19T00:00:00Z,view_item,451,192,2.35,0.0,0,0.0
2025-10-20T00:00:00Z,page_view,2160,1488,1.45,0.0,0,0.0
2025-10-20T00:00:00Z,scroll,1273,469,2.71,0.0,0,0.0
2025-10-20T00:00:00Z,click,882,414,2.13,0.0,0,0.0
2025-10-20T00:00:00Z,sign_up,340,197,1.73,0.0,45,0.0
2025-10-20T00:00:00Z,purchase,162,65,2.49,166.37,22,789.79
2025-10-20T00:00:00Z,add_to_cart,278,192,1.45,330.35,0,0.0
2025-10-20T00:00:00Z,begin_checkout,184,75,2.45,0.0,0,0.0
2025-10-20T00:00:00Z,view_item,550,310,1.77,0.0,0,0.0
2025-10-21T00:00:00Z,page_view,2182,1229,1.78,0.0,0,0.0
2025-10-21T00:00:00Z,scroll,1046,505,2.07,0.0,0,0.0
2025-10-21T00:00:00Z,click,1037,473,2.19,0.0,0,0.0
2025-10-21T00:00:00Z,sign_up,284,172,1.65,0.0,46,0.0
2025-10-21T00:00:00Z,purchase,165,114,1.45,296.16,28,1268.12
2025-10-21T00:00:00Z,add_to_cart,260,115,2.26,285.76,0,0.0
2025-10-21T00:00:00Z,begin_checkout,174,69,2.52,0.0,0,0.0
2025-10-21T00:00:00Z,view_item,594,256,2.32,0.0,0,0.0
2025-10-22T00:00:00Z,page_view,2384,1090,2.19,0.0,0,0.0
2025-10-22T00:00:00Z,scroll,1078,432,2.5,0.0,0,0.0
2025-10-22T00:00:00Z,click,899,333,2.7,0.0,0,0.0
2025-10-22T00:00:00Z,sign_up,298,145,2.06,0.0,49,0.0
2025-10-22T00:00:00Z,purchase,164,92,1.78,143.92,31,1402.01
2025-10-22T00:00:00Z,add_to_cart,242,80,3.02,331.76,0,0.0
2025-10-22T00:00:00Z,begin_checkout,200,111,1.8,0.0,0,0.0
2025-10-22T00:00:00Z,view_item,664,307,2.16,0.0,0,0.0
2025-10-23T00:00:00Z,page_view,2768,1794,1.54,0.0,0,0.0
2025-10-23T00:00:00Z,scroll,1321,578,2.29,0.0,0,0.0
2025-10-23T00:00:00Z,click,887,417,2.13,0.0,0,0.0
2025-10-23T00:00:00Z,sign_up,358,144,2.49,0.0,46,0.0
2025-10-23T00:00:00Z,purchase,187,81,2.31,139.76,33,992.56
2025-10-23T00:00:00Z,add_to_cart,282,144,1.96,219.18,0,0.0
2025-10-23T00:00:00Z,begin_checkout,160,106,1.51,0.0,0,0.0
2025-10-23T00:00:00Z,view_item,662,295,2.24,0.0,0,0.0
2025-10-24T00:00:00Z,page_view,2367,956,2.48,0.0,0,0.0
2025-10-24T00:00:00Z,scroll,1193,753,1.58,0.0,0,0.0
2025-10-24T00:00:00Z,click,706,362,1.95,0.0,0,0.0
2025-10-24T00:00:00Z,sign_up,277,183,1.51,0.0,44,0.0
2025-10-24T00:00:00Z,purchase,168,93,1.81,90.0,27,914.77
2025-10-24T00:00:00Z,add_to_cart,211,143,1.48,121.68,0,0.0
2025-10-24T00:00:00Z,begin_checkout,169,64,2.64,0.0,0,0.0
2025-10-24T00:00:00Z,view_item,588,227,2.59,0.0,0,0.0
2025-10-25T00:00:00Z,page_view,1523,886,1.72,0.0,0,0.0
2025-10-25T00:00:00Z,scroll,812,436,1.86,0.0,0,0.0
2025-10-25T00:00:00Z,click,671,208,3.23,0.0,0,0.0
2025-10-25T00:00:00Z,sign_up,221,95,2.33,0.0,33,0.0
2025-10-25T00:00:00Z,purchase,114,53,2.15,91.06,16,923.7
2025-10-25T00:00:00Z,add_to_cart,174,87,2.0,249.55,0,0.0
2025-10-25T00:00:00Z,begin_checkout,131,60,2.18,0.0,0,0.0
2025-10-25T00:00:00Z,view_item,458,148,3.09,0.0,0,0.0
2025-10-26T00:00:00Z,page_view,1781,1045,1.7,0.0,0,0.0
2025-10-26T00:00:00Z,scroll,896,368,2.43,0.0,0,0.0
2025-10-26T00:00:00Z,click,607,221,2.75,0.0,0,0.0
2025-10-26T00:00:00Z,sign_up,272,141,1.93,0.0,34,0.0
2025-10-26T00:00:00Z,purchase,163,90,1.81,88.83,18,725.57
2025-10-26T00:00:00Z,add_to_cart,205,125,1.64,112.82,0,0.0
2025-10-26T00:00:00Z,begin_checkout,124,85,1.46,0.0,0,0.0
2025-10-26T00:00:00Z,view_item,416,180,2.31,0.0,0,0.0
2025-10-27T00:00:00Z,page_view,2476,1547,1.6,0.0,0,0.0
2025-10-27T00:00:00Z,scroll,1090,537,2.03,0.0,0,0.0
2025-10-27T00:00:00Z,click,1024,445,2.3,0.0,0,0.0
2025-10-27T00:00:00Z,sign_up,309,131,2.36,0.0,39,0.0
2025-10-27T00:00:00Z,purchase,194,62,3.13,100.44,27,1468.21
2025-10-27T00:00:00Z,add_to_cart,290,142,2.04,246.23,0,0.0
2025-10-27T00:00:00Z,begin_checkout,172,89,1.93,0.0,0,0.0
2025-10-27T00:00:00Z,view_item,618,293,2.11,0.0,0,0.0
2025-10-28T00:00:00Z,page_view,2142,1478,1.45,0.0,0,0.0
2025-10-28T00:00:00Z,scroll,1119,742,1.51,0.0,0,0.0
2025-10-28T00:00:00Z,click,911,610,1.49,0.0,0,0.0
2025-10-28T00:00:00Z,sign_up,277,103,2.69,0.0,50,0.0
2025-10-28T00:00:00Z,purchase,179,84,2.13,207.72,31,1805.25
2025-10-28T00:00:00Z,add_to_cart,214,149,1.44,312.16,0,0.0
2025-10-28T00:00:00Z,begin_checkout,182,65,2.8,0.0,0,0.0
2025-10-28T00:00:00Z,view_item,561,338,1.66,0.0,0,0.0
2025-10-29T00:00:00Z,page_view,2316,1599,1.45,0.0,0,0.0
2025-10-29T00:00:00Z,scroll,1352,729,1.85,0.0,0,0.0
2025-10-29T00:00:00Z,click,950,537,1.77,0.0,0,0.0
2025-10-29T00:00:00Z,sign_up,350,184,1.9,0.0,49,0.0
2025-10-29T00:00:00Z,purchase,170,99,1.72,334.26,33,1451.94
