date,event_name,session_source,session_medium,session_channel_group,conversions,total_users,sessions,event_count,total_revenue
2026-02-02T00:00:00Z,begin_checkout,(direct),(none),Direct,11,10,14,64,0.0
2026-02-02T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,11,0.0
2026-02-02T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,3,0.0
2026-02-02T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,4,0.0
2026-02-02T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2026-02-03T00:00:00Z,sign_up,google,organic,Organic Search,24,22,27,113,0.0
2026-02-03T00:00:00Z,sign_up,(direct),(none),Direct,16,13,17,72,0.0
2026-02-03T00:00:00Z,sign_up,google,cpc,Paid Search,10,9,9,44,0.0
2026-02-03T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,5,16,0.0
2026-02-03T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,3,0.0
2026-02-03T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2026-02-03T00:00:00Z,purchase,google,organic,Organic Search,4,3,3,10,211.42
2026-02-03T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,7,110.11
2026-02-03T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,2,45.08
2026-02-03T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,2,37.87
2026-02-03T00:00:00Z,purchase,partner-blog.com,referral,Referral,1,1,1,4,44.51
2026-02-03T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2026-02-03T00:00:00Z,begin_checkout,google,organic,Organic Search,12,10,11,52,0.0
2026-02-03T00:00:00Z,begin_checkout,(direct),(none),Direct,8,7,7,23,0.0
2026-02-03T00:00:00Z,begin_checkout,google,cpc,Paid Search,6,5,5,23,0.0
2026-02-03T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,4,8,0.0
2026-02-03T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,3,0.0
2026-02-03T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2026-02-04T00:00:00Z,sign_up,google,organic,Organic Search,26,24,27,125,0.0
2026-02-04T00:00:00Z,sign_up,(direct),(none),Direct,16,15,20,77,0.0
2026-02-04T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,4,9,0.0
2026-02-04T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,5,10,0.0
2026-02-04T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,2,0.0
2026-02-04T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2026-02-04T00:00:00Z,purchase,google,organic,Organic Search,4,3,4,14,203.76
2026-02-04T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,9,128.25
2026-02-04T00:00:00Z,purchase,google,cpc,Paid Search,2,1,1,4,72.16
2026-02-04T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,44.06
2026-02-04T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2026-02-04T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2026-02-04T00:00:00Z,begin_checkout,google,organic,Organic Search,18,15,15,73,0.0
2026-02-04T00:00:00Z,begin_checkout,(direct),(none),Direct,11,9,9,25,0.0
2026-02-04T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,11,0.0
2026-02-04T00:00:00Z,begin_checkout,facebook,social,Organic Social,5,4,4,11,0.0
2026-02-04T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,4,0.0
2026-02-04T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2026-02-05T00:00:00Z,sign_up,google,organic,Organic Search,22,19,21,86,0.0
2026-02-05T00:00:00Z,sign_up,(direct),(none),Direct,15,14,16,78,0.0
2026-02-05T00:00:00Z,sign_up,google,cpc,Paid Search,7,6,7,22,0.0
2026-02-05T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,4,18,0.0
2026-02-05T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,5,0.0
2026-02-05T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2026-02-05T00:00:00Z,purchase,google,organic,Organic Search,5,4,4,15,238.45
2026-02-05T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,7,158.97
2026-02-05T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,52.39
2026-02-05T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,2,50.17
2026-02-05T00:00:00Z,purchase,partner-blog.com,referral,Referral,1,1,1,3,42.65
2026-02-05T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2026-02-05T00:00:00Z,begin_checkout,google,organic,Organic Search,14,11,16,59,0.0
2026-02-05T00:00:00Z,begin_checkout,(direct),(none),Direct,14,12,17,57,0.0
2026-02-05T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,4,14,0.0
2026-02-05T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,3,9,0.0
2026-02-05T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,3,2,2,6,0.0
2026-02-05T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,2,0.0
2026-02-06T00:00:00Z,sign_up,google,organic,Organic Search,24,23,30,122,0.0
2026-02-06T00:00:00Z,sign_up,(direct),(none),Direct,16,15,21,82,0.0
2026-02-06T00:00:00Z,sign_up,google,cpc,Paid Search,9,7,8,17,0.0
2026-02-06T00:00:00Z,sign_up,facebook,social,Organic Social,7,5,6,14,0.0
2026-02-06T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,8,0.0
2026-02-06T00:00:00Z,sign_up,mailchimp,email,Email,2,1,1,3,0.0
2026-02-06T00:00:00Z,purchase,google,organic,Organic Search,6,5,6,16,316.81
2026-02-06T00:00:00Z,purchase,(direct),(none),Direct,4,3,4,12,149.59
2026-02-06T00:00:00Z,purchase,google,cpc,Paid Search,2,1,1,4,74.85
2026-02-06T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,33.59
2026-02-06T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2026-02-06T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2026-02-06T00:00:00Z,begin_checkout,google,organic,Organic Search,27,25,36,133,0.0
2026-02-06T00:00:00Z,begin_checkout,(direct),(none),Direct,16,12,17,38,0.0
2026-02-06T00:00:00Z,begin_checkout,google,cpc,Paid Search,8,7,7,20,0.0
2026-02-06T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,3,11,0.0
2026-02-06T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,3,2,2,5,0.0
2026-02-06T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,2,0.0
2026-02-07T00:00:00Z,sign_up,google,organic,Organic Search,12,10,13,56,0.0
2026-02-07T00:00:00Z,sign_up,(direct),(none),Direct,10,8,9,27,0.0
2026-02-07T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,23,0.0
2026-02-07T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,3,7,0.0
2026-02-07T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,4,0.0
2026-02-07T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2026-02-07T00:00:00Z,purchase,google,organic,Organic Search,2,1,1,3,61.58
2026-02-07T00:00:00Z,purchase,(direct),(none),Direct,1,1,1,2,34.97
2026-02-07T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,58.09
2026-02-07T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,4,0.0
2026-02-07T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2026-02-07T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2026-02-07T00:00:00Z,begin_checkout,google,organic,Organic Search,11,9,11,37,0.0
2026-02-07T00:00:00Z,begin_checkout,(direct),(none),Direct,6,5,5,20,0.0
2026-02-07T00:00:00Z,begin_checkout,google,cpc,Paid Search,3,2,2,6,0.0
2026-02-07T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,3,0.0
2026-02-07T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,2,0.0
2026-02-07T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,3,0.0
2026-02-08T00:00:00Z,sign_up,google,organic,Organic Search,13,10,11,51,0.0
2026-02-08T00:00:00Z,sign_up,(direct),(none),Direct,7,6,6,23,0.0
2026-02-08T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,4,14,0.0
2026-02-08T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,4,0.0
2026-02-08T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,3,0.0
2026-02-08T00:00:00Z,sign_up,mailchimp,email,Email,0,1,1,4,0.0
2026-02-08T00:00:00Z,purchase,google,organic,Organic Search,2,1,1,3,95.81
2026-02-08T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,3,61.53
2026-02-08T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,43.38
2026-02-08T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,2,0.0
2026-02-08T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2026-02-08T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2026-02-08T00:00:00Z,begin_checkout,google,organic,Organic Search,11,9,9,42,0.0
2026-02-08T00:00:00Z,begin_checkout,(direct),(none),Direct,6,5,5,20,0.0
2026-02-08T00:00:00Z,begin_checkout,google,cpc,Paid Search,4,3,3,11,0.0
2026-02-08T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,4,0.0
2026-02-08T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,2,0.0
2026-02-08T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2026-02-09T00:00:00Z,sign_up,google,organic,Organic Search,20,17,18,39,0.0
2026-02-09T00:00:00Z,sign_up,(direct),(none),Direct,9,8,9,28,0.0
2026-02-09T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,18,0.0
2026-02-09T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,5,13,0.0
2026-02-09T00:00:00Z,sign_up,partner-blog.com,referral,Referral,4,3,3,6,0.0
2026-02-09T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2026-02-09T00:00:00Z,purchase,google,organic,Organic Search,7,6,7,16,323.78
2026-02-09T00:00:00Z,purchase,(direct),(none),Direct,4,3,4,15,132.35
2026-02-09T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,56.73
2026-02-09T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,3,49.67
2026-02-09T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2026-02-09T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2026-02-09T00:00:00Z,begin_checkout,google,organic,Organic Search,20,18,21,100,0.0
2026-02-09T00:00:00Z,begin_checkout,(direct),(none),Direct,9,8,9,43,0.0
2026-02-09T00:00:00Z,begin_checkout,google,cpc,Paid Search,8,7,8,35,0.0
2026-02-09T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,3,13,0.0
2026-02-09T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,3,0.0
2026-02-09T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2026-02-10T00:00:00Z,sign_up,google,organic,Organic Search,26,25,27,104,0.0
2026-02-10T00:00:00Z,sign_up,(direct),(none),Direct,14,11,14,40,0.0
2026-02-10T00:00:00Z,sign_up,google,cpc,Paid Search,7,6,7,30,0.0
2026-02-10T00:00:00Z,sign_up,facebook,social,Organic Social,6,5,5,14,0.0
2026-02-10T00:00:00Z,sign_up,partner-blog.com,referral,Referral,5,4,4,18,0.0
2026-02-10T00:00:00Z,sign_up,mailchimp,email,Email,2,1,1,3,0.0
2026-02-10T00:00:00Z,purchase,google,organic,Organic Search,6,5,6,13,318.77
2026-02-10T00:00:00Z,purchase,(direct),(none),Direct,4,3,3,7,228.3
2026-02-10T00:00:00Z,purchase,google,cpc,Paid Search,2,1,1,2,93.16
2026-02-10T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,2,51.84
2026-02-10T00:00:00Z,purchase,partner-blog.com,referral,Referral,1,1,1,4,33.31
2026-02-10T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2026-02-10T00:00:00Z,begin_checkout,google,organic,Organic Search,13,12,15,67,0.0
2026-02-10T00:00:00Z,begin_checkout,(direct),(none),Direct,9,8,8,16,0.0
2026-02-10T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,10,0.0
2026-02-10T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,4,0.0
2026-02-10T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,2,0.0
2026-02-10T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,2,0.0
2026-02-11T00:00:00Z,sign_up,google,organic,Organic Search,23,22,28,97,0.0
2026-02-11T00:00:00Z,sign_up,(direct),(none),Direct,13,12,12,24,0.0
2026-02-11T00:00:00Z,sign_up,google,cpc,Paid Search,8,6,6,19,0.0
2026-02-11T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,6,0.0
2026-02-11T00:00:00Z,sign_up,partner-blog.com,referral,Referral,4,3,4,17,0.0
2026-02-11T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2026-02-11T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,5,102.14
2026-02-11T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,2,94.2
2026-02-11T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,2,41.45
2026-02-11T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,2,34.04
2026-02-11T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2026-02-11T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2026-02-11T00:00:00Z,begin_checkout,google,organic,Organic Search,22,19,22,52,0.0
2026-02-11T00:00:00Z,begin_checkout,(direct),(none),Direct,13,11,14,59,0.0
2026-02-11T00:00:00Z,begin_checkout,google,cpc,Paid Search,6,5,7,31,0.0
2026-02-11T00:00:00Z,begin_checkout,facebook,social,Organic Social,6,5,5,16,0.0
2026-02-11T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,4,3,4,14,0.0
2026-02-11T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2026-02-12T00:00:00Z,sign_up,google,organic,Organic Search,16,14,19,83,0.0
2026-02-12T00:00:00Z,sign_up,(direct),(none),Direct,9,8,8,18,0.0
2026-02-12T00:00:00Z,sign_up,google,cpc,Paid Search,8,7,7,29,0.0
2026-02-12T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,9,0.0
2026-02-12T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,9,0.0
2026-02-12T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2026-02-12T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,5,153.26
2026-02-12T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,4,105.08
2026-02-12T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,2,37.78
2026-02-12T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,3,55.46
2026-02-12T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2026-02-12T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2026-02-12T00:00:00Z,begin_checkout,google,organic,Organic Search,19,18,22,67,0.0
2026-02-12T00:00:00Z,begin_checkout,(direct),(none),Direct,11,8,8,30,0.0
2026-02-12T00:00:00Z,begin_checkout,google,cpc,Paid Search,6,5,6,12,0.0
2026-02-12T00:00:00Z,begin_checkout,facebook,social,Organic Social,3,2,2,5,0.0
2026-02-12T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,3,2,2,8,0.0
2026-02-12T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2026-02-13T00:00:00Z,sign_up,google,organic,Organic Search,20,16,16,52,0.0
2026-02-13T00:00:00Z,sign_up,(direct),(none),Direct,10,8,8,37,0.0
2026-02-13T00:00:00Z,sign_up,google,cpc,Paid Search,10,9,12,43,0.0
2026-02-13T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,4,18,0.0
2026-02-13T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,7,0.0
2026-02-13T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2026-02-13T00:00:00Z,purchase,google,organic,Organic Search,4,3,3,10,214.06
2026-02-13T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,2,80.61
2026-02-13T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,55.38
2026-02-13T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,54.88
2026-02-13T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2026-02-13T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2026-02-13T00:00:00Z,begin_checkout,google,organic,Organic Search,14,13,17,64,0.0
2026-02-13T00:00:00Z,begin_checkout,(direct),(none),Direct,14,11,14,64,0.0
2026-02-13T00:00:00Z,begin_checkout,google,cpc,Paid Search,7,6,8,28,0.0
2026-02-13T00:00:00Z,begin_checkout,facebook,social,Organic Social,5,4,4,13,0.0
2026-02-13T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,3,2,2,8,0.0
2026-02-13T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2026-02-14T00:00:00Z,sign_up,google,organic,Organic Search,13,11,11,42,0.0
2026-02-14T00:00:00Z,sign_up,(direct),(none),Direct,9,8,10,40,0.0
2026-02-14T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,19,0.0
2026-02-14T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,5,0.0
2026-02-14T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,2,0.0
2026-02-14T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2026-02-14T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,5,135.15
2026-02-14T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,3,86.88
2026-02-14T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,46.51
2026-02-14T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,4,0.0
2026-02-14T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2026-02-14T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2026-02-14T00:00:00Z,begin_checkout,google,organic,Organic Search,11,10,14,66,0.0
2026-02-14T00:00:00Z,begin_checkout,(direct),(none),Direct,5,4,4,15,0.0
2026-02-14T00:00:00Z,begin_checkout,google,cpc,Paid Search,2,1,1,4,0.0
2026-02-14T00:00:00Z,begin_checkout,facebook,social,Organic Social,1,1,1,2,0.0
2026-02-14T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,4,0.0
2026-02-14T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,3,0.0
2026-02-15T00:00:00Z,sign_up,google,organic,Organic Search,15,13,19,77,0.0
2026-02-15T00:00:00Z,sign_up,(direct),(none),Direct,7,6,8,21,0.0
2026-02-15T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,4,12,0.0
2026-02-15T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,3,11,0.0
2026-02-15T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,4,0.0
2026-02-15T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2026-02-15T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,7,133.0
2026-02-15T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,2,62.49
2026-02-15T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,57.04
2026-02-15T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,3,0.0
2026-02-15T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,4,0.0
2026-02-15T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2026-02-15T00:00:00Z,begin_checkout,google,organic,Organic Search,11,9,12,41,0.0
2026-02-15T00:00:00Z,begin_checkout,(direct),(none),Direct,9,7,7,17,0.0
2026-02-15T00:00:00Z,begin_checkout,google,cpc,Paid Search,4,3,3,11,0.0
2026-02-15T00:00:00Z,begin_checkout,facebook,social,Organic Social,3,2,2,4,0.0
2026-02-15T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,2,0.0
2026-02-15T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2026-02-16T00:00:00Z,sign_up,google,organic,Organic Search,19,15,15,45,0.0
2026-02-16T00:00:00Z,sign_up,(direct),(none),Direct,13,10,14,64,0.0
2026-02-16T00:00:00Z,sign_up,google,cpc,Paid Search,8,7,7,27,0.0
2026-02-16T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,4,19,0.0
2026-02-16T00:00:00Z,sign_up,partner-blog.com,referral,Referral,4,3,3,10,0.0
2026-02-16T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2026-02-16T00:00:00Z,purchase,google,organic,Organic Search,6,5,7,15,301.47
2026-02-16T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,5,157.64
2026-02-16T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,45.97
2026-02-16T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,2,46.58
2026-02-16T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2026-02-16T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2026-02-16T00:00:00Z,begin_checkout,google,organic,Organic Search,8,7,7,32,0.0
2026-02-16T00:00:00Z,begin_checkout,(direct),(none),Direct,7,6,7,15,0.0
2026-02-16T00:00:00Z,begin_checkout,google,cpc,Paid Search,3,2,2,9,0.0
2026-02-16T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,3,0.0
2026-02-16T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,3,0.0
2026-02-16T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,2,0.0
2026-02-17T00:00:00Z,sign_up,google,organic,Organic Search,15,12,13,54,0.0
2026-02-17T00:00:00Z,sign_up,(direct),(none),Direct,17,13,14,39,0.0
2026-02-17T00:00:00Z,sign_up,google,cpc,Paid Search,6,4,4,16,0.0
2026-02-17T00:00:00Z,sign_up,facebook,social,Organic Social,6,5,5,10,0.0
2026-02-17T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,7,0.0
2026-02-17T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2026-02-17T00:00:00Z,purchase,google,organic,Organic Search,6,5,7,24,338.47
2026-02-17T00:00:00Z,purchase,(direct),(none),Direct,5,4,4,9,180.29
2026-02-17T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,38.54
2026-02-17T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,3,59.99
2026-02-17T00:00:00Z,purchase,partner-blog.com,referral,Referral,1,1,1,2,30.17
2026-02-17T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2026-02-17T00:00:00Z,begin_checkout,google,organic,Organic Search,22,20,27,117,0.0
2026-02-17T00:00:00Z,begin_checkout,(direct),(none),Direct,8,7,7,30,0.0
2026-02-17T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,4,12,0.0
2026-02-17T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,4,13,0.0
2026-02-17T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,3,2,2,5,0.0
2026-02-17T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2026-02-18T00:00:00Z,sign_up,google,organic,Organic Search,18,15,19,78,0.0
2026-02-18T00:00:00Z,sign_up,(direct),(none),Direct,12,9,11,23,0.0
2026-02-18T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,18,0.0
2026-02-18T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,4,13,0.0
2026-02-18T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,2,0.0
2026-02-18T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2026-02-18T00:00:00Z,purchase,google,organic,Organic Search,6,5,5,23,303.57
2026-02-18T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,4,128.12
2026-02-18T00:00:00Z,purchase,google,cpc,Paid Search,2,1,1,3,116.7
2026-02-18T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,4,0.0
2026-02-18T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2026-02-18T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2026-02-18T00:00:00Z,begin_checkout,google,organic,Organic Search,14,13,15,56,0.0
2026-02-18T00:00:00Z,begin_checkout,(direct),(none),Direct,9,7,10,22,0.0
2026-02-18T00:00:00Z,begin_checkout,google,cpc,Paid Search,4,3,3,12,0.0
2026-02-18T00:00:00Z,begin_checkout,facebook,social,Organic Social,3,2,2,7,0.0
2026-02-18T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,3,0.0
2026-02-18T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,2,0.0
2026-02-19T00:00:00Z,sign_up,google,organic,Organic Search,17,15,17,80,0.0
2026-02-19T00:00:00Z,sign_up,(direct),(none),Direct,14,13,13,60,0.0
2026-02-19T00:00:00Z,sign_up,google,cpc,Paid Search,6,5,7,20,0.0
2026-02-19T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,4,8,0.0
2026-02-19T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,7,0.0
2026-02-19T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2026-02-19T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,5,119.13
2026-02-19T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,6,171.62
2026-02-19T00:00:00Z,purchase,google,cpc,Paid Search,2,1,1,3,72.91
2026-02-19T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,56.65
2026-02-19T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2026-02-19T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2026-02-19T00:00:00Z,begin_checkout,google,organic,Organic Search,12,10,12,43,0.0
2026-02-19T00:00:00Z,begin_checkout,(direct),(none),Direct,10,9,9,40,0.0
2026-02-19T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,4,12,0.0
2026-02-19T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,4,19,0.0
2026-02-19T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,3,0.0
2026-02-19T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,2,0.0
2026-02-20T00:00:00Z,sign_up,google,organic,Organic Search,25,23,30,63,0.0
2026-02-20T00:00:00Z,sign_up,(direct),(none),Direct,13,12,15,73,0.0
2026-02-20T00:00:00Z,sign_up,google,cpc,Paid Search,8,6,7,26,0.0
