date,landing_page,sessions,total_users,new_users,bounce_rate,engagement_rate,avg_session_duration,conversions,total_revenue
2025-10-04T00:00:00Z,/signup,91,78,29,54.84,44.55,140.3,3,178.4
2025-10-05T00:00:00Z,/,269,237,91,50.34,47.94,173.3,8,396.39
2025-10-05T00:00:00Z,/features,172,141,50,38.95,59.73,179.6,3,112.81
2025-10-05T00:00:00Z,/pricing,130,110,54,47.34,51.91,167.1,3,143.37
2025-10-05T00:00:00Z,/blog,153,115,52,35.68,65.6,177.9,3,129.28
2025-10-05T00:00:00Z,/blog/analytics-guide,173,147,68,35.79,65.56,156.0,8,463.25
2025-10-05T00:00:00Z,/signup,96,77,36,40.23,58.32,116.3,2,80.24
2025-10-06T00:00:00Z,/,473,373,168,53.86,45.14,105.4,11,427.21
2025-10-06T00:00:00Z,/features,183,138,62,42.98,58.27,170.4,5,206.52
2025-10-06T00:00:00Z,/pricing,223,200,85,36.18,63.32,134.0,5,160.03
2025-10-06T00:00:00Z,/blog,207,178,82,35.85,64.16,110.7,5,201.74
2025-10-06T00:00:00Z,/blog/analytics-guide,236,194,77,35.89,64.19,90.6,5,188.8
2025-10-06T00:00:00Z,/signup,136,109,56,43.02,56.54,155.0,5,285.88
2025-10-07T00:00:00Z,/,399,338,127,41.14,60.06,124.3,14,627.08
2025-10-07T00:00:00Z,/features,210,160,73,48.65,52.6,88.3,6,343.73
2025-10-07T00:00:00Z,/pricing,189,142,67,50.59,48.49,188.2,5,231.78
2025-10-07T00:00:00Z,/blog,211,167,79,37.36,61.83,158.7,5,235.97
2025-10-07T00:00:00Z,/blog/analytics-guide,227,177,73,41.88,59.34,83.5,6,201.22
2025-10-07T00:00:00Z,/signup,126,105,39,41.29,60.37,178.4,4,211.08
2025-10-08T00:00:00Z,/,415,331,140,39.72,61.65,80.3,14,569.83
2025-10-08T00:00:00Z,/features,235,178,80,51.75,46.73,122.2,11,639.12
2025-10-08T00:00:00Z,/pricing,221,186,68,36.84,61.8,140.3,10,393.94
2025-10-08T00:00:00Z,/blog,190,162,61,49.99,48.86,185.7,8,379.28
2025-10-08T00:00:00Z,/blog/analytics-guide,216,165,74,54.51,46.46,104.6,6,263.01
2025-10-08T00:00:00Z,/signup,150,126,54,41.12,58.05,93.3,3,171.55
2025-10-09T00:00:00Z,/,529,419,148,42.29,57.89,173.4,25,813.3
2025-10-09T00:00:00Z,/features,260,215,77,37.06,61.61,90.3,12,492.37
2025-10-09T00:00:00Z,/pricing,238,185,83,54.57,43.77,156.5,11,643.49
2025-10-09T00:00:00Z,/blog,253,197,106,42.88,57.82,131.1,8,425.15
2025-10-09T00:00:00Z,/blog/analytics-guide,215,182,69,50.11,49.18,189.2,9,459.69
2025-10-09T00:00:00Z,/signup,132,114,53,53.83,48.04,122.4,3,118.12
2025-10-10T00:00:00Z,/,384,298,139,50.84,49.51,158.8,13,746.62
2025-10-10T00:00:00Z,/features,228,182,74,54.02,47.48,90.4,7,368.62
2025-10-10T00:00:00Z,/pricing,229,181,94,54.45,43.62,114.7,8,461.9
2025-10-10T00:00:00Z,/blog,247,207,97,52.59,47.37,139.3,11,597.27
2025-10-10T00:00:00Z,/blog/analytics-guide,224,173,93,52.68,47.62,148.3,9,494.71
2025-10-10T00:00:00Z,/signup,159,127,46,37.57,63.46,108.2,6,299.55
2025-10-11T00:00:00Z,/,306,270,133,40.69,57.45,91.9,13,420.56
2025-10-11T00:00:00Z,/features,146,123,54,38.84,62.35,186.8,6,339.42
2025-10-11T00:00:00Z,/pricing,140,112,40,42.59,59.1,143.8,5,150.94
2025-10-11T00:00:00Z,/blog,176,135,71,50.45,47.64,174.2,5,198.91
2025-10-11T00:00:00Z,/blog/analytics-guide,156,128,65,35.93,63.7,86.6,6,203.92
2025-10-11T00:00:00Z,/signup,96,84,40,47.02,54.78,112.5,2,64.57
2025-10-12T00:00:00Z,/,272,230,96,42.79,56.4,191.0,10,509.25
2025-10-12T00:00:00Z,/features,174,155,63,44.43,56.51,176.9,5,255.31
2025-10-12T00:00:00Z,/pricing,162,144,73,42.23,57.97,131.3,7,248.85
2025-10-12T00:00:00Z,/blog,163,145,74,36.6,64.44,144.6,5,180.63
2025-10-12T00:00:00Z,/blog/analytics-guide,156,126,56,36.25,64.88,94.3,7,225.94
2025-10-12T00:00:00Z,/signup,107,92,45,41.45,56.74,88.0,3,146.77
2025-10-13T00:00:00Z,/,385,318,117,42.28,58.47,124.2,11,545.96
2025-10-13T00:00:00Z,/features,227,195,89,50.52,51.46,119.5,9,481.99
2025-10-13T00:00:00Z,/pricing,225,196,90,44.78,55.17,163.0,6,264.49
2025-10-13T00:00:00Z,/blog,187,161,85,39.25,59.07,116.4,4,235.57
2025-10-13T00:00:00Z,/blog/analytics-guide,238,208,105,48.77,51.14,118.5,11,628.95
2025-10-13T00:00:00Z,/signup,129,103,50,43.65,56.85,128.5,5,215.68
2025-10-14T00:00:00Z,/,353,301,163,35.25,66.44,105.9,12,404.61
2025-10-14T00:00:00Z,/features,220,197,82,44.59,55.5,88.5,5,277.93
2025-10-14T00:00:00Z,/pricing,189,160,59,45.98,54.8,148.6,6,189.73
2025-10-14T00:00:00Z,/blog,181,148,72,41.69,57.57,167.9,5,151.96
2025-10-14T00:00:00Z,/blog/analytics-guide,233,193,102,48.28,50.88,126.6,10,472.03
2025-10-14T00:00:00Z,/signup,121,93,38,50.76,49.62,115.5,3,153.99
2025-10-15T00:00:00Z,/,395,318,129,39.89,62.06,150.0,18,768.07
2025-10-15T00:00:00Z,/features,228,202,78,49.28,52.07,110.1,6,252.43
2025-10-15T00:00:00Z,/pricing,221,187,70,48.09,52.38,159.9,6,207.28
2025-10-15T00:00:00Z,/blog,177,139,70,45.65,52.39,132.6,4,213.34
2025-10-15T00:00:00Z,/blog/analytics-guide,216,178,88,49.54,48.61,106.6,7,347.9
2025-10-15T00:00:00Z,/signup,130,111,60,45.29,56.64,125.4,5,200.8
2025-10-16T00:00:00Z,/,441,344,121,37.07,64.15,100.7,15,844.65
2025-10-16T00:00:00Z,/features,241,202,93,41.73,59.92,168.1,9,379.52
2025-10-16T00:00:00Z,/pricing,199,157,82,35.87,64.65,131.6,8,328.01
2025-10-16T00:00:00Z,/blog,186,166,91,38.93,61.94,81.2,4,226.23
2025-10-16T00:00:00Z,/blog/analytics-guide,230,186,83,37.13,64.08,87.2,9,333.73
2025-10-16T00:00:00Z,/signup,137,107,46,46.22,53.33,153.5,3,145.65
2025-10-17T00:00:00Z,/,454,342,185,36.79,62.28,122.1,20,1105.75
2025-10-17T00:00:00Z,/features,176,145,55,51.02,49.3,88.0,5,221.53
2025-10-17T00:00:00Z,/pricing,227,175,67,42.17,57.51,91.2,6,275.56
2025-10-17T00:00:00Z,/blog,180,150,66,49.77,49.05,185.0,7,231.21
2025-10-17T00:00:00Z,/blog/analytics-guide,176,150,52,35.36,66.2,170.0,6,307.61
2025-10-17T00:00:00Z,/signup,139,118,61,43.87,56.35,170.7,3,93.65
2025-10-18T00:00:00Z,/,311,247,107,54.93,46.89,145.4,8,261.25
2025-10-18T00:00:00Z,/features,163,144,67,52.27,46.54,192.9,4,217.36
2025-10-18T00:00:00Z,/pricing,179,159,62,44.21,57.03,130.1,5,238.83
2025-10-18T00:00:00Z,/blog,166,125,52,35.99,64.18,133.5,5,282.55
2025-10-18T00:00:00Z,/blog/analytics-guide,175,155,73,36.82,62.62,115.3,7,265.21
2025-10-18T00:00:00Z,/signup,108,88,32,54.29,46.26,170.5,5,183.71
2025-10-19T00:00:00Z,/,359,293,150,39.54,60.86,198.1,16,921.44
2025-10-19T00:00:00Z,/features,145,109,38,44.68,57.12,118.0,3,174.82
2025-10-19T00:00:00Z,/pricing,160,135,58,46.29,52.18,172.8,7,402.56
2025-10-19T00:00:00Z,/blog,149,128,47,46.78,51.47,131.2,6,290.61
2025-10-19T00:00:00Z,/blog/analytics-guide,142,113,46,44.04,57.44,152.4,4,237.73
2025-10-19T00:00:00Z,/signup,96,72,39,37.52,62.04,80.0,4,163.31
2025-10-20T00:00:00Z,/,360,294,124,46.01,53.32,169.8,9,437.17
2025-10-20T00:00:00Z,/features,225,173,93,40.89,58.52,81.8,10,317.86
2025-10-20T00:00:00Z,/pricing,196,156,78,52.1,47.24,181.9,6,276.56
2025-10-20T00:00:00Z,/blog,237,203,97,40.05,58.23,105.5,9,417.48
2025-10-20T00:00:00Z,/blog/analytics-guide,233,185,91,37.81,61.42,160.0,7,225.27
2025-10-20T00:00:00Z,/signup,133,108,41,51.55,48.93,123.0,4,235.9
2025-10-21T00:00:00Z,/,423,375,161,52.34,47.3,141.9,9,381.2
2025-10-21T00:00:00Z,/features,212,175,75,43.63,54.67,149.1,6,341.66
2025-10-21T00:00:00Z,/pricing,194,171,66,54.92,43.55,121.6,8,453.23
2025-10-21T00:00:00Z,/blog,185,160,85,37.76,61.92,129.8,7,331.53
2025-10-21T00:00:00Z,/blog/analytics-guide,233,183,66,35.79,62.67,114.5,7,329.02
2025-10-21T00:00:00Z,/signup,141,108,42,47.01,52.12,90.5,4,178.76
2025-10-22T00:00:00Z,/,476,384,139,44.35,54.3,86.7,18,566.35
2025-10-22T00:00:00Z,/features,238,194,78,49.9,50.34,99.5,10,396.4
2025-10-22T00:00:00Z,/pricing,184,162,64,51.17,50.51,165.6,5,173.79
2025-10-22T00:00:00Z,/blog,199,168,90,54.17,45.47,95.1,9,441.71
2025-10-22T00:00:00Z,/blog/analytics-guide,193,165,76,44.12,55.2,147.6,5,196.3
2025-10-22T00:00:00Z,/signup,135,117,53,40.11,58.29,197.9,5,261.89
2025-10-23T00:00:00Z,/,404,359,155,42.13,56.54,198.6,11,507.2
2025-10-23T00:00:00Z,/features,237,199,85,45.26,56.41,167.9,10,423.43
2025-10-23T00:00:00Z,/pricing,227,185,85,51.51,48.13,157.1,5,171.41
2025-10-23T00:00:00Z,/blog,237,206,112,50.33,47.79,94.3,9,471.25
2025-10-23T00:00:00Z,/blog/analytics-guide,219,173,88,40.62,58.61,133.1,5,179.84
2025-10-23T00:00:00Z,/signup,145,113,42,38.18,62.19,84.2,3,157.2
2025-10-24T00:00:00Z,/,424,352,131,51.97,47.49,184.1,10,325.01
2025-10-24T00:00:00Z,/features,171,139,69,37.79,61.64,83.8,6,331.97
2025-10-24T00:00:00Z,/pricing,212,184,66,49.99,48.27,184.7,5,178.76
2025-10-24T00:00:00Z,/blog,201,176,62,39.96,58.13,146.9,8,355.15
2025-10-24T00:00:00Z,/blog/analytics-guide,213,175,76,43.98,57.14,148.2,5,184.74
2025-10-24T00:00:00Z,/signup,122,98,44,47.08,52.74,160.7,3,177.17
2025-10-25T00:00:00Z,/,320,275,97,41.0,58.49,141.3,7,227.5
2025-10-25T00:00:00Z,/features,166,134,72,35.95,64.48,164.6,7,249.28
2025-10-25T00:00:00Z,/pricing,177,154,54,35.27,65.76,150.4,7,342.29
2025-10-25T00:00:00Z,/blog,168,139,49,42.71,55.44,89.3,6,235.34
2025-10-25T00:00:00Z,/blog/analytics-guide,176,141,72,39.7,59.29,140.9,7,352.45
2025-10-25T00:00:00Z,/signup,90,68,30,54.24,46.57,172.2,2,70.4
2025-10-26T00:00:00Z,/,276,207,72,35.54,63.67,185.2,8,320.3
2025-10-26T00:00:00Z,/features,163,141,51,39.24,59.57,199.9,4,196.88
2025-10-26T00:00:00Z,/pricing,152,119,48,43.95,54.15,150.4,6,209.6
2025-10-26T00:00:00Z,/blog,148,122,55,35.22,63.96,162.6,6,268.8
2025-10-26T00:00:00Z,/blog/analytics-guide,169,151,59,38.43,62.44,185.1,6,217.88
2025-10-26T00:00:00Z,/signup,92,78,42,40.29,58.81,143.4,2,91.79
2025-10-27T00:00:00Z,/,418,358,142,39.64,59.73,99.8,19,702.92
2025-10-27T00:00:00Z,/features,190,154,57,35.05,63.53,196.8,8,273.63
2025-10-27T00:00:00Z,/pricing,182,138,69,36.41,64.91,110.9,5,284.34
2025-10-27T00:00:00Z,/blog,202,153,80,45.85,55.01,152.9,9,356.25
2025-10-27T00:00:00Z,/blog/analytics-guide,188,155,80,45.61,52.44,148.8,6,287.84
2025-10-27T00:00:00Z,/signup,139,122,63,45.61,55.54,101.3,3,148.69
2025-10-28T00:00:00Z,/,453,358,153,36.52,65.19,153.2,15,640.85
2025-10-28T00:00:00Z,/features,187,142,61,35.38,64.08,176.9,6,262.2
2025-10-28T00:00:00Z,/pricing,243,182,69,42.16,56.72,144.3,10,306.17
2025-10-28T00:00:00Z,/blog,185,157,73,42.07,58.67,192.5,8,398.86
2025-10-28T00:00:00Z,/blog/analytics-guide,210,186,88,52.53,46.48,167.3,6,277.07
2025-10-28T00:00:00Z,/signup,155,135,73,44.83,56.32,116.9,5,225.31
2025-10-29T00:00:00Z,/,431,386,153,54.0,46.77,142.9,18,725.81
2025-10-29T00:00:00Z,/features,195,163,59,53.35,45.85,198.1,8,259.38
2025-10-29T00:00:00Z,/pricing,236,190,75,51.86,48.51,164.4,8,377.26
2025-10-29T00:00:00Z,/blog,202,172,62,49.09,49.35,160.7,8,373.99
2025-10-29T00:00:00Z,/blog/analytics-guide,197,151,59,42.47,58.07,176.3,9,304.93
2025-10-29T00:00:00Z,/signup,136,120,55,54.81,45.17,158.8,3,150.29
2025-10-30T00:00:00Z,/,383,300,106,54.18,46.04,111.7,13,502.2
2025-10-30T00:00:00Z,/features,204,172,89,36.07,63.97,148.0,4,224.89
2025-10-30T00:00:00Z,/pricing,173,143,61,51.53,47.94,98.4,6,239.8
2025-10-30T00:00:00Z,/blog,200,159,86,41.09,59.53,143.9,5,171.73
2025-10-30T00:00:00Z,/blog/analytics-guide,198,169,61,48.9,50.11,86.0,8,369.38
2025-10-30T00:00:00Z,/signup,110,98,43,50.02,49.62,137.0,2,73.66
2025-10-31T00:00:00Z,/,335,288,145,48.36,51.03,137.3,11,589.81
2025-10-31T00:00:00Z,/features,196,163,64,38.42,61.0,121.7,5,284.14
2025-10-31T00:00:00Z,/pricing,175,135,70,35.68,64.05,105.1,5,176.9
2025-10-31T00:00:00Z,/blog,168,134,62,50.07,48.38,132.9,4,213.86
2025-10-31T00:00:00Z,/blog/analytics-guide,173,133,68,47.23,53.36,89.7,3,179.26
2025-10-31T00:00:00Z,/signup,129,115,55,37.43,62.93,180.2,4,125.88
2025-11-01T00:00:00Z,/,250,200,77,37.16,63.9,96.3,6,203.02
2025-11-01T00:00:00Z,/features,162,121,49,47.09,53.61,149.9,6,283.3
2025-11-01T00:00:00Z,/pricing,160,132,53,39.63,61.91,177.5,6,180.27
2025-11-01T00:00:00Z,/blog,166,132,51,45.16,54.24,107.3,5,271.94
2025-11-01T00:00:00Z,/blog/analytics-guide,138,113,53,54.72,45.27,109.7,5,295.66
2025-11-01T00:00:00Z,/signup,110,86,32,52.43,49.12,168.3,3,175.27
2025-11-02T00:00:00Z,/,305,268,108,48.16,53.33,135.5,13,667.31
2025-11-02T00:00:00Z,/features,131,98,50,43.6,56.77,98.0,3,106.33
2025-11-02T00:00:00Z,/pricing,154,136,71,40.8,59.08,103.8,3,115.67
2025-11-02T00:00:00Z,/blog,154,137,75,47.87,53.72,143.0,4,120.95
2025-11-02T00:00:00Z,/blog/analytics-guide,146,121,52,39.81,59.0,129.0,6,229.26
2025-11-02T00:00:00Z,/signup,101,81,38,44.42,56.77,194.8,4,201.32
2025-11-03T00:00:00Z,/,433,338,147,36.97,64.73,155.6,14,701.54
2025-11-03T00:00:00Z,/features,192,158,85,35.21,63.19,192.5,8,271.94
2025-11-03T00:00:00Z,/pricing,187,148,71,41.85,56.6,183.0,5,238.52
2025-11-03T00:00:00Z,/blog,228,184,72,40.64,60.44,91.3,6,209.52
2025-11-03T00:00:00Z,/blog/analytics-guide,221,175,61,42.71,55.45,181.7,6,184.51
2025-11-03T00:00:00Z,/signup,140,111,57,52.55,48.08,111.0,4,181.0
2025-11-04T00:00:00Z,/,442,382,175,42.25,58.71,126.4,21,892.98
2025-11-04T00:00:00Z,/features,170,143,75,47.64,52.31,138.3,7,349.18
2025-11-04T00:00:00Z,/pricing,177,133,65,51.91,47.68,85.4,4,166.95
2025-11-04T00:00:00Z,/blog,222,182,85,50.58,51.32,87.4,4,184.66
2025-11-04T00:00:00Z,/blog/analytics-guide,170,140,50,44.81,53.81,148.5,7,301.1
2025-11-04T00:00:00Z,/signup,126,112,55,52.64,47.97,175.4,3,163.82
2025-11-05T00:00:00Z,/,370,331,171,38.91,60.46,193.0,11,462.33
2025-11-05T00:00:00Z,/features,200,159,73,52.79,48.71,121.1,7,349.05
2025-11-05T00:00:00Z,/pricing,176,145,57,54.38,44.62,124.8,8,474.35
2025-11-05T00:00:00Z,/blog,170,148,69,37.55,60.73,129.7,8,291.59
2025-11-05T00:00:00Z,/blog/analytics-guide,175,141,68,37.59,62.93,80.9,3,166.78
2025-11-05T00:00:00Z,/signup,128,108,50,53.45,46.43,178.2,3,92.35
2025-11-06T00:00:00Z,/,360,317,116,39.98,61.8,146.5,7,361.0
2025-11-06T00:00:00Z,/features,174,151,62,43.74,54.3,189.0,6,196.2
2025-11-06T00:00:00Z,/pricing,208,157,74,48.1,53.09,150.2,5,285.84
2025-11-06T00:00:00Z,/blog,230,194,97,38.94,60.48,125.9,8,269.69
2025-11-06T00:00:00Z,/blog/analytics-guide,218,164,74,36.62,63.33,154.5,8,311.9
2025-11-06T00:00:00Z,/signup,124,98,52,47.65,51.21,90.7,4,136.36
2025-11-07T00:00:00Z,/,378,309,132,36.22,62.34,159.4,16,597.55
2025-11-07T00:00:00Z,/features,201,172,81,44.92,54.44,91.9,5,250.35
2025-11-07T00:00:00Z,/pricing,189,142,74,52.53,45.59,134.5,4,125.15
2025-11-07T00:00:00Z,/blog,223,175,88,51.0,48.82,108.1,6,187.09
2025-11-07T00:00:00Z,/blog/analytics-guide,177,144,62,40.77,58.61,114.6,8,288.63
2025-11-07T00:00:00Z,/signup,138,123,51,38.32,62.47,119.7,4,175.78
2025-11-08T00:00:00Z,/,281,223,97,51.23,49.07,183.7,7,231.75
2025-11-08T00:00:00Z,/features,137,112,48,50.82,48.15,123.8,3,92.62
2025-11-08T00:00:00Z,/pricing,115,102,54,53.62,46.26,148.2,2,81.61
2025-11-08T00:00:00Z,/blog,123,105,42,40.8,60.41,186.2,5,287.16
2025-11-08T00:00:00Z,/blog/analytics-guide,118,103,46,41.29,59.73,106.8,4,200.8
2025-11-08T00:00:00Z,/signup,95,84,43,41.08,59.58,123.8,3,131.41
2025-11-09T00:00:00Z,/,247,217,116,42.64,55.59,122.4,6,237.84
2025-11-09T00:00:00Z,/features,117,95,52,35.93,63.84,191.0,5,173.84
2025-11-09T00:00:00Z,/pricing,136,119,58,51.88,49.6,99.7,4,209.5
2025-11-09T00:00:00Z,/blog,146,109,50,54.03,47.08,112.8,6,190.17
2025-11-09T00:00:00Z,/blog/analytics-guide,154,119,61,43.76,57.33,120.2,3,93.35
2025-11-09T00:00:00Z,/signup,100,75,40,40.78,58.8,98.2,2,66.8
2025-11-10T00:00:00Z,/,376,318,114,39.88,61.74,110.9,14,835.56
2025-11-10T00:00:00Z,/features,180,159,86,35.27,65.5,158.1,4,213.3
2025-11-10T00:00:00Z,/pricing,223,182,90,41.55,59.36,155.6,10,535.22
2025-11-10T00:00:00Z,/blog,195,167,66,49.26,51.66,92.0,8,293.72
2025-11-10T00:00:00Z,/blog/analytics-guide,211,175,62,43.86,58.03,153.6,9,363.2
2025-11-10T00:00:00Z,/signup,113,99,51,44.86,55.07,147.9,5,253.13
2025-11-11T00:00:00Z,/,392,328,121,38.81,61.03,191.9,19,724.03
2025-11-11T00:00:00Z,/features,206,181,92,50.71,49.17,85.3,9,411.42
2025-11-11T00:00:00Z,/pricing,234,203,80,44.27,54.03,156.9,10,543.29
2025-11-11T00:00:00Z,/blog,191,146,55,54.75,47.05,162.7,8,362.68
2025-11-11T00:00:00Z,/blog/analytics-guide,214,173,62,51.3,49.32,102.0,7,379.75
2025-11-11T00:00:00Z,/signup,124,99,38,46.16,55.17,159.1,3,107.6
2025-11-12T00:00:00Z,/,414,353,174,53.28,48.63,109.9,15,885.33
2025-11-12T00:00:00Z,/features,196,162,64,52.76,48.6,175.3,8,315.65
2025-11-12T00:00:00Z,/pricing,192,170,67,38.98,62.49,170.5,5,195.54
2025-11-12T00:00:00Z,/blog,216,182,72,51.52,47.82,179.4,9,475.35
2025-11-12T00:00:00Z,/blog/analytics-guide,217,167,75,39.46,62.45,87.4,7,284.28
2025-11-12T00:00:00Z,/signup,117,104,53,38.53,60.74,122.2,2,100.87
2025-11-13T00:00:00Z,/,407,310,123,47.52,53.01,175.2,15,834.99
2025-11-13T00:00:00Z,/features,235,194,82,42.96,55.57,166.9,10,334.24
2025-11-13T00:00:00Z,/pricing,218,186,101,46.14,53.37,153.6,4,173.15
2025-11-13T00:00:00Z,/blog,196,170,73,53.29,45.66,144.2,6,199.61
2025-11-13T00:00:00Z,/blog/analytics-guide,212,187,70,37.05,61.41,119.7,4,126.94
2025-11-13T00:00:00Z,/signup,139,120,48,51.24,47.82,83.4,4,203.24
2025-11-14T00:00:00Z,/,470,389,150,46.16,54.36,198.2,19,897.21
2025-11-14T00:00:00Z,/features,217,167,70,37.21,61.89,90.9,6,186.01
2025-11-14T00:00:00Z,/pricing,226,179,82,50.63,49.75,108.9,5,252.95
2025-11-14T00:00:00Z,/blog,199,167,76,45.55,56.38,182.7,7,277.59
2025-11-14T00:00:00Z,/blog/analytics-guide,190,162,74,47.17,53.58,92.7,6,301.89
2025-11-14T00:00:00Z,/signup,139,123,59,38.72,59.82,128.5,5,266.76
2025-11-15T00:00:00Z,/,348,305,140,35.27,64.46,163.8,9,300.27
2025-11-15T00:00:00Z,/features,163,134,56,45.54,56.35,147.9,3,167.94
2025-11-15T00:00:00Z,/pricing,172,150,68,45.08,56.29,121.0,4,151.59
2025-11-15T00:00:00Z,/blog,162,133,52,37.08,61.78,148.6,3,158.74
2025-11-15T00:00:00Z,/blog/analytics-guide,176,139,66,47.72,52.36,103.2,4,180.79
2025-11-15T00:00:00Z,/signup,96,72,36,42.99,57.27,98.9,2,84.46
2025-11-16T00:00:00Z,/,275,225,117,54.11,44.23,104.9,7,381.56
2025-11-16T00:00:00Z,/features,159,143,61,53.45,48.06,150.4,4,139.43
2025-11-16T00:00:00Z,/pricing,173,136,73,51.52,49.02,113.8,4,185.23
2025-11-16T00:00:00Z,/blog,176,133,48,38.5,63.27,157.8,7,224.08
2025-11-16T00:00:00Z,/blog/analytics-guide,150,115,47,40.07,59.34,99.3,7,396.96
2025-11-16T00:00:00Z,/signup,111,99,53,50.22,48.12,133.4,4,133.98
2025-11-17T00:00:00Z,/,473,414,149,45.58,54.96,188.5,15,749.23
2025-11-17T00:00:00Z,/features,252,210,108,37.26,62.19,180.3,9,424.5
2025-11-17T00:00:00Z,/pricing,233,196,93,44.97,54.13,192.7,6,239.2
2025-11-17T00:00:00Z,/blog,219,182,76,38.84,61.79,117.5,6,260.56
2025-11-17T00:00:00Z,/blog/analytics-guide,243,192,80,36.49,61.92,126.3,5,240.18
2025-11-17T00:00:00Z,/signup,130,114,57,41.74,59.54,156.0,3,174.22
2025-11-18T00:00:00Z,/,451,393,159,54.48,43.88,92.3,21,940.56
2025-11-18T00:00:00Z,/features,181,135,55,49.76,48.52,196.3,5,199.02
2025-11-18T00:00:00Z,/pricing,218,174,72,38.23,62.15,135.1,6,305.93
2025-11-18T00:00:00Z,/blog,182,155,84,54.95,45.23,147.8,8,412.8
2025-11-18T00:00:00Z,/blog/analytics-guide,214,173,65,41.8,58.49,84.7,8,339.29
2025-11-18T00:00:00Z,/signup,148,130,65,44.55,57.09,157.9,4,150.42
2025-11-19T00:00:00Z,/,430,327,140,40.98,57.94,140.3,10,313.07
2025-11-19T00:00:00Z,/features,200,179,64,52.98,45.26,170.1,9,483.66
2025-11-19T00:00:00Z,/pricing,220,191,86,51.17,47.21,87.4,6,180.25
2025-11-19T00:00:00Z,/blog,245,208,103,46.6,51.84,168.8,11,363.85
2025-11-19T00:00:00Z,/blog/analytics-guide,235,207,95,43.32,58.35,197.3,11,573.68
2025-11-19T00:00:00Z,/signup,160,130,53,36.3,63.81,141.5,5,298.99
2025-11-20T00:00:00Z,/,423,360,181,44.37,57.24,148.1,19,1072.51
2025-11-20T00:00:00Z,/features,194,157,83,38.85,62.21,118.3,4,150.24
2025-11-20T00:00:00Z,/pricing,208,173,91,54.95,46.55,199.2,9,298.41
2025-11-20T00:00:00Z,/blog,235,176,83,44.78,55.73,111.3,6,246.5
2025-11-20T00:00:00Z,/blog/analytics-guide,204,158,64,38.08,61.61,105.1,9,456.16
2025-11-20T00:00:00Z,/signup,152,116,54,41.14,60.85,137.9,6,284.52
2025-11-21T00:00:00Z,/,499,391,202,47.91,50.62,89.6,16,878.66
2025-11-21T00:00:00Z,/features,189,163,67,42.34,56.46,157.6,6,230.94
2025-11-21T00:00:00Z,/pricing,234,204,92,50.71,49.45,145.6,11,406.42
2025-11-21T00:00:00Z,/blog,238,205,84,41.74,57.31,129.8,6,316.89
2025-11-21T00:00:00Z,/blog/analytics-guide,207,181,69,53.49,47.25,141.1,4,232.35
2025-11-21T00:00:00Z,/signup,126,98,35,43.26,55.07,150.7,5,284.37
2025-11-22T00:00:00Z,/,304,250,104,50.78,47.96,143.7,12,653.54
2025-11-22T00:00:00Z,/features,128,102,43,53.2,46.58,166.1,5,237.61
2025-11-22T00:00:00Z,/pricing,165,131,62,40.4,60.65,113.3,5,254.36
2025-11-22T00:00:00Z,/blog,156,126,55,54.48,43.97,157.4,5,272.27
2025-11-22T00:00:00Z,/blog/analytics-guide,126,111,53,42.28,56.32,184.0,5,245.1
2025-11-22T00:00:00Z,/signup,99,87,35,47.93,50.79,104.6,2,70.74
2025-11-23T00:00:00Z,/,339,270,101,47.25,53.53,120.8,11,332.17
2025-11-23T00:00:00Z,/features,158,121,59,48.03,52.26,137.7,6,284.11
2025-11-23T00:00:00Z,/pricing,149,128,47,36.29,62.89,86.3,4,226.17
2025-11-23T00:00:00Z,/blog,158,138,55,50.66,47.49,124.3,4,131.32
2025-11-23T00:00:00Z,/blog/analytics-guide,160,132,55,43.02,57.27,142.4,5,265.21
2025-11-23T00:00:00Z,/signup,114,96,37,53.54,46.26,192.6,4,199.3
2025-11-24T00:00:00Z,/,476,401,190,37.72,61.48,98.3,17,599.83
2025-11-24T00:00:00Z,/features,204,164,65,52.68,49.1,92.9,7,216.14
2025-11-24T00:00:00Z,/pricing,217,169,70,38.23,62.05,166.2,4,229.83
2025-11-24T00:00:00Z,/blog,241,189,72,53.63,47.82,100.7,9,439.56
2025-11-24T00:00:00Z,/blog/analytics-guide,218,190,66,52.93,48.49,84.6,7,404.35
2025-11-24T00:00:00Z,/signup,131,106,52,38.12,63.33,192.7,5,267.36
2025-11-25T00:00:00Z,/,452,340,125,54.17,47.35,159.5,14,783.94
2025-11-25T00:00:00Z,/features,183,149,66,42.13,59.39,94.1,6,324.48
2025-11-25T00:00:00Z,/pricing,229,194,80,39.37,61.0,140.1,9,356.2
2025-11-25T00:00:00Z,/blog,224,188,95,48.6,51.25,117.9,9,464.43
2025-11-25T00:00:00Z,/blog/analytics-guide,193,164,67,51.65,47.01,188.9,9,423.96
2025-11-25T00:00:00Z,/signup,138,120,51,44.75,54.25,141.9,6,289.71
2025-11-26T00:00:00Z,/,376,306,115,38.15,63.65,164.3,9,381.87
2025-11-26T00:00:00Z,/features,229,175,74,37.87,63.34,164.4,8,430.47
2025-11-26T00:00:00Z,/pricing,243,201,85,50.66,47.81,134.4,6,234.17
2025-11-26T00:00:00Z,/blog,207,177,80,36.51,63.43,159.1,9,446.43
2025-11-26T00:00:00Z,/blog/analytics-guide,210,167,69,45.98,55.41,136.0,4,130.44
